"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,33.32426724,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.157894737,0,0.526315789,0.052631579,0,0,0.263157895,0,0,0,0,0,0,0,0,0,0,NA,2.6,22.00771886,1.13555069765407
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,22.74446252,0
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.367647059,0,0,0,0.147058824,0.051470588,0,0.036764706,0,0,0,0,0,0,0.029411765,0.367647059,NA,4.2,19.60133509,1.39551750350047
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.059405941,0.01980198,0.01980198,0.198019802,0.059405941,0.198019802,0.069306931,0.01980198,0.00990099,0.04950495,0.03960396,0.01980198,0.01980198,0.00990099,0.059405941,0.099009901,0.03960396,0.00990099,NA,12.13,21.45168042,2.48841556765885
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0.266666667,0,0.266666667,0,0,0,0.266666667,0,0,NA,3.5,21.39443511,1.37929225441514
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.010526316,0,0.105263158,0.042105263,0,0,0,0,0,0,0,0,0,0.842105263,NA,1.9,18.22913273,0.56300153281284
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0.253164557,0,0,0,0.012658228,0,0.379746835,0.063291139,0.012658228,0,0,0.025316456,0,0,0.126582278,0,0,0.126582278,NA,3.95,17.88473764,1.61709655344732
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.337837838,0,0.472972973,0,0.013513514,0,0,0.175675676,0,0,0,0,0,0,0,0,0,0,NA,1.7,20.77531408,1.08442429198961
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.5,17.40814705,0
0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.104166667,0,0.020833333,0,0.03125,0,0,0,0.072916667,0.041666667,0,0,0,0,0,0.729166667,0,NA,5.9,21.48947191,0.978210717111568
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0.05,16.38930548,0
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.769230769,0,0.064102564,0.038461538,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0,NA,2.7,22.00771886,0.766586375298492
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0.212765957,0,0.010638298,0,0.106382979,0.010638298,0.010638298,0,0,0.074468085,0,0,0.042553191,0,0,0.531914894,NA,3.75,17.75986031,1.37618632320676
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.377358491,0,0.009433962,0,0,0,0,0,0,0.424528302,0,0,0,0.188679245,0,0,NA,2.2,19.56330635,1.09014064316114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,26.54814996,0
0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.010869565,0,0.434782609,0,0.163043478,0,0,0,0.217391304,0.163043478,0,0,0.010869565,0,0,0,0,NA,4.85,23.04708488,1.38362194840933
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0.214285714,0,NA,2.95,25.38613119,1.03460123282799
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.425531915,0.010638298,0,0.265957447,0,0,0,0.106382979,0.063829787,0,0,0,0.127659574,0,0,NA,4,19.26941218,1.44092923615332
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.416666667,0,0,0,0.011904762,0,0.178571429,0.095238095,0.023809524,0,0,0.05952381,0,0,0.119047619,0.095238095,0,0,NA,5.5,19.09911541,1.6833366245802
0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.033333333,0.222222222,0,0,0,0,0.044444444,0,0.388888889,0,0.077777778,0.011111111,0,0,0.166666667,0.055555556,0,NA,6.55,24.03507634,1.66111905224638
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.869565217,0,0,0,0,0,0,0,0,0.108695652,0,0,0.02173913,0,0,0,0,NA,2.15,24.99139887,0.445981226857465
1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0.454545455,0,0.227272727,0.068181818,0,0,0.170454545,0,0,0,0,0,0,0.011363636,0.022727273,0,0.045454545,0,NA,3.89,21.37988027,1.45719357085591
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.042553191,0.031914894,0.127659574,0.021276596,0.021276596,0.042553191,0.074468085,0,0.010638298,0.042553191,0.010638298,0.063829787,0.010638298,0.010638298,0.042553191,0.063829787,0.010638298,0.372340426,NA,12.65,21.45168042,2.22810667616314
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.047619048,0.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,NA,1.9,18.41592412,0.727001363474067
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0.185185185,0,0.185185185,0,0,0,0.024691358,0.074074074,0,0.012345679,0.024691358,0,0,0.49382716,0,NA,6.5,25.92116188,1.40284631843501
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.011627907,0.058139535,0.23255814,0,0,0,0,0,0,0,0,0,0,0,0.697674419,NA,2.5,18.29800282,0.807573938950191
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.05952381,0.178571429,0.714285714,0,0,0,0,0,0,0,0,0,0,0,NA,2.15,19.19464873,0.860890684979029
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.106382979,0,0,0.212765957,0,0.042553191,0,0,0,0,0,0,0,0.638297872,0,NA,2.85,20.32896244,0.98854640299096
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.08,0,0.026666667,0,0.266666667,0,0,0,0,0.08,0,0,0.013333333,0,0,0.533333333,0,NA,4.9,23.55281661,1.24605835850306
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,21.41923304,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,19.18886709,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,1,14.01853232,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.288888889,0,0,0,0.377777778,0,NA,3,24.18805459,1.09266867836977
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.023529412,0,0,0,0.058823529,0,0,0.094117647,0,0,0.823529412,NA,3.15,18.06901948,0.637196159639852
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,22.50229612,0
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0.485436893,0,0.165048544,0,0.009708738,0,0.058252427,0,0.029126214,0,0,0,0,0,0.029126214,0.097087379,0,0.126213592,NA,4.2,17.41621106,1.55241636669964
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0.180722892,0,0.602409639,0,0,0,0.060240964,0.024096386,0.036144578,0,0,0,0,0,0.060240964,0.036144578,0,0,NA,5.3,19.10541539,1.28276530062565
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0.328947368,0,0.065789474,0,0,0,0.131578947,0,0,0.013157895,0,0,0,0.460526316,0,NA,5.1,24.67848663,1.2257054693129
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.134615385,0,0.096153846,0,0,0,0,0.25,0,0.019230769,0.019230769,0,0,0.480769231,0,NA,5,24.8752922,1.34576683514043
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606060606,0.151515152,0.227272727,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.25,20.92078116,0.989627740189859
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0.661764706,0,0,0,0,0,0,0.029411765,0,0,0,0,0,0,0.088235294,0.220588235,0,0,NA,3.4,20.76012964,0.924545702109828
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.615384615,0,0,0,0,0,0,0.061538462,0,0,0,0.092307692,0,0,0,0.230769231,0,0,NA,3.2,22.04011337,1.02866934074039
1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.185185185,0,0.185185185,0,0.012345679,0,0.209876543,0.012345679,0.012345679,0,0,0.012345679,0,0,0,0,0,0.37037037,NA,5.2,18.53102948,1.5371398419331
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,21.56190935,0
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.23255814,0,0.174418605,0,0.023255814,0,0.348837209,0,0.011627907,0,0,0.011627907,0,0,0,0.081395349,0,0.11627907,NA,4.51,18.05620292,1.65661664253226
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.263157895,0,0,0,0.394736842,0,0,0,0,0,0,0.342105263,0,0,0,0,0,NA,2.5,22.90582536,1.08519285471908
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.774647887,0,0,0,0,0,0,0,0,0,0.14084507,0.014084507,0.070422535,0,0,0,NA,2.7,26.38518008,0.720759232731661
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,1,19.13846723,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0.574712644,0,0,0.034482759,0,0.114942529,0,0.011494253,0.022988506,0.08045977,0.034482759,0.126436782,0,0,0,0,0,0,NA,7.02,21.50242169,1.40150365753088
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.517241379,0,0.034482759,0,0.344827586,0,0,0,0,0,0,0,0.103448276,0,0,0,0,NA,3.3,26.18366465,1.05893580313529
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,24.07674063,0
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.113636364,0,0,0,0.068181818,0.079545455,0,0,0,0,0,0.738636364,0,NA,3.5,23.63660494,0.85537145914172
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.163934426,0,0.491803279,0,0,0,0,0,0.327868852,0,0,0,0.016393443,0,0,0,0,NA,3.05,26.45443042,1.07847357238002
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0.069767442,0,0,0,0,0.348837209,0.034883721,0,0,0.11627907,0,0,0,0,0.23255814,0,0.197674419,NA,6,22.13740542,1.580074757464
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.875,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0.0125,0,0,0.1,NA,3.1,16.53690177,0.456649143712709
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,16.81648496,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.581395349,0,0,0,0.023255814,0,0.348837209,0,0.046511628,0,0,0,0,0,0,0,0,0,NA,1.55,17.70045579,0.912852604310815
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.675675676,0,0,0.108108108,0,0,0,0,0,0,0,0,0,0,0.013513514,0.202702703,NA,2,19.98974299,0.887072721510226
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0.550458716,0,0,0,0.073394495,0.018348624,0.009174312,0,0,0.119266055,0,0,0.027522936,0.018348624,0,0.183486239,NA,6.45,18.39855994,1.37370000437092
0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.184615385,0,0.123076923,0,0,0,0,0,0.015384615,0.615384615,0,0,0.015384615,0,0,0.046153846,0,NA,5.2,23.68819949,1.13891915747596
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0.9,12.80272186,0
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.275229358,0,0.366972477,0,0.009174312,0,0.137614679,0.073394495,0.027522936,0,0,0,0,0,0,0.036697248,0,0.073394495,NA,5.05,18.95343909,1.64250447332375
0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0.823529412,0,0.011764706,0.058823529,0,0,0.011764706,0,0,0,0,0.011764706,0.023529412,0,0.058823529,0,NA,6.5,21.99629718,0.738235486901043
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0.3,39.00905368,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.021978022,0.10989011,0.142857143,0.087912088,0.010989011,0.087912088,0.175824176,0.021978022,0.010989011,0,0.065934066,0.043956044,0,0.010989011,0.032967033,0.021978022,0.021978022,0.131868132,NA,14.3,21.45168042,2.43439461456694
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,20.18788567,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.126984127,0.317460317,0,0,0,0,0,0.555555556,0,NA,3,23.01370794,0.95285917128993
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.058139535,0.23255814,0.465116279,0,0.046511628,0,0,0,0,0,0,0.174418605,0.023255814,0,NA,5.1,21.6688721,1.3954026687446
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.723684211,0,0,0,0.263157895,0,0,0,0,0,0,0,0.013157895,0,0,0,0,NA,2,24.32702197,0.642338990513615
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.714285714,0,0,0,0,0,0.023809524,0,0,0,0.238095238,0.023809524,0,0,0,0,0,NA,3.5,25.38088838,0.760008372336216
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.483870968,0,0.129032258,0,0.387096774,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,19.96523589,0.982864292793176
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.081395349,0,0,0.11627907,0.058139535,0.23255814,0,0,0,0.23255814,0.069767442,0,0,0,0.11627907,0.093023256,0,NA,5.1,21.28028124,1.95509563862089
0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0.342465753,0,0,0,0,0,0,0.01369863,0.01369863,0.342465753,0.178082192,0,0,0,0.109589041,0,0,NA,6.85,22.31607622,1.40109416359106
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,26.31635653,0
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.090909091,0,0.218181818,0,0,0,0,0,0.090909091,0.545454545,0,0,0,0,0,0.054545455,0,NA,5.4,22.97760119,1.25742378211708
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.64516129,0,0,0,0.161290323,0,0,0,0,0.086021505,0,0,0,0.107526882,0,0,NA,2.3,19.30859596,1.02783809548542
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.010416667,0,0.625,0.3125,0,0,0,0,0,0,0.052083333,0,0,0,NA,2.2,18.53308535,0.85868376757347
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.588235294,0,0.294117647,0,0,0,0.014705882,0,0,0.029411765,0.014705882,0,0,0.058823529,0,NA,5.3,25.75462712,1.0665474759233
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.660377358,0.047169811,0.037735849,0.037735849,0,0.028301887,0.037735849,0,0.009433962,0,0.075471698,0.018867925,0,0.009433962,0,0.028301887,0,0.009433962,NA,9.28,21.45168042,1.39277032647273
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,33.32426724,0
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.367647059,0,0,0,0.367647059,0,0,0,0.220588235,0,0,0.029411765,0.014705882,0,0,0,0,NA,4.51,24.82630578,1.23493654844055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,22.51774405,0
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.405405405,0,0.135135135,0,0,0,0,0.040540541,0.013513514,0,0,0.054054054,0,0,0.040540541,0.27027027,0,0.040540541,NA,6.25,18.87338246,1.5958339362514
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0.066666667,0.044444444,0.444444444,0,0,0,NA,2.6,26.38518008,1.03974199695738
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0.309278351,0,0.12371134,0,0.030927835,0,0.103092784,0,0.051546392,0,0,0,0,0,0.154639175,0.154639175,0,0.072164948,NA,5.2,17.41621106,1.88309700206336
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.136986301,0,0.479452055,0,0,0,0,0,0.342465753,0,0,0,0.04109589,0,0,0,0,NA,3.05,26.45443042,1.12291470608775
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714286,0,0,0,0.19047619,0,0,0,0,0.142857143,0,0,0,0.380952381,0,0,NA,2.5,19.30859596,1.31942227288753
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.104477612,0,0.447761194,0.149253731,0,0,0,0,0,0,0.298507463,0,0,0,NA,1.85,18.53308535,1.24054651632822
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0.101010101,0,0,0,0.121212121,0,0.151515152,0.02020202,0.050505051,0,0,0.03030303,0,0,0.070707071,0,0,0.454545455,NA,5.65,17.88473764,1.65455431821102
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.38961039,0,0,0,0.519480519,0.025974026,0,0,0,0,0,0.064935065,0,NA,4,23.63660494,0.979849791818705
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.047619048,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,NA,1.8,18.41592412,0.501046914337042
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0,0.520833333,0,0,0.0625,0,0,0,0,NA,2,24.99139887,0.877818136840831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0.75,22.51774405,0
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.205479452,0,0.273972603,0,0,0,0.342465753,0,0,0,0.01369863,0,0,0.164383562,0,NA,5.1,24.67848663,1.4024296614541
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0.182926829,0,0,0,0,0,0.182926829,0,0,0,0.487804878,0.146341463,0,0,0,0,0,NA,3.9,25.38088838,1.25287090537037
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.052083333,0.010416667,0.104166667,0,0,0,0,0,0,0,0,0,0,0,0.833333333,NA,2.9,18.29800282,0.588981825343072
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.909090909,0,0,0,0,0,0,0.02020202,0,0,0,0,0,0,0.050505051,0.02020202,0,0,NA,2.7,20.76012964,0.39509309634901
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.173913043,0,0.217391304,0,0,0,0,0.026086957,0,0.104347826,0.043478261,0,0,0.434782609,0,NA,4.35,24.8752922,1.46537041103334
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.066037736,0,0,0,0,0.075471698,0.018867925,0,0,0.018867925,0,0,0,0,0.066037736,0,0.754716981,NA,5.6,22.13740542,0.916146701994779
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.114942529,0,0,0.229885057,0,0,0,0.287356322,0.08045977,0,0,0,0.287356322,0,0,NA,4.05,19.26941218,1.50607296131411
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.157894737,0,0.105263158,0,0.736842105,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.9,19.96523589,0.753442461628299
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0.545454545,0,0.136363636,0,0.027272727,0,0.063636364,0.027272727,0.063636364,0,0,0,0,0,0.109090909,0.027272727,0,0,NA,5.05,19.10541539,1.48929346302658
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.02020202,0,0.202020202,0.070707071,0,0,0,0,0,0,0,0,0,0.707070707,NA,1.78,18.22913273,0.834342296337827
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.636363636,0.090909091,0.227272727,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3.2,20.92078116,0.982847609953702
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0.2,16.38930548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,1,14.01853232,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.384615385,0,0,0.064102564,0,0.08974359,0,0.038461538,0.128205128,0.256410256,0,0.038461538,0,0,0,0,0,0,NA,7.8,21.50242169,1.62290559184393
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.053191489,0,0.212765957,0,0,0,0.212765957,0.074468085,0,0.010638298,0.010638298,0,0,0.425531915,0,NA,6.5,25.92116188,1.46826255128708
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0.9,26.31635653,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.8,19.18886709,0
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.058823529,0.235294118,0.117647059,0,0.058823529,0,0,0,0,0,0,0.235294118,0.294117647,0,NA,3.75,21.6688721,1.62592870703533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0.9,12.80272186,0
0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.252525253,0,0.070707071,0,0.101010101,0.02020202,0.101010101,0,0,0.101010101,0,0,0.202020202,0,0,0.151515152,NA,4.55,17.75986031,1.91741770519018
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.020408163,0.010204082,0.612244898,0.357142857,0,0,0,0,0,0,0,0,0,0,0,NA,2.05,19.19464873,0.794312884842449
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.0625,0,0.25,0,0.0625,0,0,0,0,0,0,0,0,0,NA,2.3,17.70045579,0.98689944883853
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0.129310345,0,0,0,0.086206897,0.017241379,0.086206897,0,0,0.060344828,0,0,0.129310345,0.060344828,0,0.431034483,NA,5.41,18.39855994,1.72321610034444
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0.95,22.50229612,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.011363636,0,0.170454545,0,0.795454545,0,0,0,0,0,0,0,0.022727273,0,0,0,0,NA,3.2,26.18366465,0.620499150854529
1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0.189393939,0,0.015151515,0,0,0,0.075757576,0,0.053030303,0,0,0.037878788,0,0,0,0.022727273,0,0.606060606,NA,4.95,18.05620292,1.24332791445654
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.120481928,0,0,0,0.843373494,0,0,0,0,0,0,0,0.036144578,0,0,0,0,NA,2,24.32702197,0.518643562319549
