"Bar.action","undLac.action","uncLac.action","Oth.action","Bla.action","undMol.action","Akk.action","Cop.action","Clodif.action","Ent.action","undEnt.action","environment.initial","Bar.outcome","undLac.outcome","uncLac.outcome","Oth.outcome","Bla.outcome","undMol.outcome","Akk.outcome","Cop.outcome","Clodif.outcome","Ent.outcome","undEnt.outcome","diversity.desirability"
0,0,1,0,0,1,0,1,0,1,1,0,0,0,3.2118703261837,0,0,1.26689445223122,0,4.94065645841247e-324,0,1.01119950632895,1.28407291059791e-274,NA
1,0,1,0,0,1,0,1,0,1,1,0,7.79144704079525e+73,0,1.20043421107297e+74,0,0,6.1684577775422e+72,0,0,0,3.36469311546903e-50,0,0.785572859323318
0,1,1,0,0,1,0,1,0,1,1,0,0,2.27863590568473e-159,3.21187032618372,0,0,1.26689445223122,0,-4.94065645841247e-324,0,1.01119950632896,2.936629389269e-283,0.963617976546662
1,1,1,0,0,1,0,1,0,1,1,0,3.4594358160792e+74,0,5.32997924889787e+74,0,0,2.73882164043097e+73,0,0,0,1.22417104380198e-50,0,0.785572859323321
0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.590648713233668,0,1.46686381943169,0,4.94065645841247e-324,0,0.927437336466977,3.6251137771877e-122,NA
1,0,0,1,0,1,0,1,0,1,1,0,1.18278089605023,0,0,0.334556817892041,0,1.39538723176223,0,4.94065645841247e-324,0,1.05680885411458,7.48573695578547e-202,NA
0,1,0,1,0,1,0,1,0,1,1,0,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,0,0,0,1.33706219227964,9.03437354580113e-225,1.12165245817539
1,1,0,1,0,1,0,1,0,1,1,0,1.83325263036388,3.9396383242927,0,2.27379474168028e-214,0,1.52854538496677,0,2.84050557230271e-16,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,1,0,1,0,1,0,1,1,0,0,0,3.20240717893721,0.0331233089880264,0,1.28328001781289,0,4.94065645841247e-324,0,0.999566254979572,6.07070693211642e-291,NA
1,0,1,1,0,1,0,1,0,1,1,0,8.67009047973702e+73,0,1.3358074784414e+74,0,0,6.86407630979457e+72,0,0,0,3.07679899245747e-50,0,0.785572859323338
0,1,1,1,0,1,0,1,0,1,1,0,0,2.08949739939747e-156,3.20240717893725,0.0331233089879206,0,1.28328001781284,0,0,0,0.999566254979614,4.80397740685295e-291,0.995181451853013
1,1,1,1,0,1,0,1,0,1,1,0,7.90273477842167e+73,0,1.21758039801619e+74,0,0,6.25656383885802e+72,0,0,0,3.350358493549e-50,0,0.785572859323332
0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.649407099279021,1.24959312126161,0,4.94065645841247e-324,0,1.81935776611276,0.274432266985246,NA
1,0,0,0,1,1,0,1,0,1,1,0,1.32246980911843e-30,0,0,0,0.649407099279019,1.2495931212616,0,4.94065645841247e-324,0,1.81935776611276,0.274432266985243,NA
0,1,0,0,1,1,0,1,0,1,1,0,0,2.19556760527354,0,0,0.18909794116431,1.33783270741459,0,0,0,1.56145053627919,1.62271203088359e-176,1.19212439297783
1,1,0,0,1,1,0,1,0,1,1,0,1.83325263036389,3.93963832429271,0,0,9.56772326458677e-173,1.52854538496677,0,0,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,0,1,1,0,1,0,1,1,0,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,0,-9.88131291682493e-324,0,1.19371217169378,8.19199424767008e-279,1.08246271375815
1,0,1,0,1,1,0,1,0,1,1,0,1.62751174446857e+74,0,2.50751980569674e+74,0,0,1.28849460512864e+73,0,0,0,2.13028156795406e-50,0,0.785572859323331
0,1,1,0,1,1,0,1,0,1,1,0,0,1.86015009848881e-164,3.24801777542459,0,0.161680589915273,1.28321755781496,0,0,0,1.19371217169378,5.94328720553007e-271,1.08246271375815
1,1,1,0,1,1,0,1,0,1,1,0,7.28547897400819e+73,0,1.12247932363017e+74,0,0,5.76788486208638e+72,0,0,0,3.70347424218327e-50,0,0.785572859323337
0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0.442865284688812,0.61523085038149,1.45042329453594,0,0,0,1.68114825986487,1.41002580809003e-58,1.25286888134272
1,0,0,1,1,1,0,1,0,1,1,0,0.58125516824792,0,0,0.336253597041297,0.535134456136484,1.41743786371399,0,0,0,1.64660043072249,4.94145914184211e-108,1.44152957770385
0,1,0,1,1,1,0,1,0,1,1,0,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,0,0,0,1.5294691743867,5.77990407564429e-201,1.23316784871456
1,1,0,1,1,1,0,1,0,1,1,0,1.83325263036389,3.93963832429271,0,5.06168479956755e-209,2.97886673125708e-173,1.52854538496677,0,0,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,1,1,1,0,1,0,1,1,0,0,0,3.24801766431642,3.90025955394112e-07,0.161680619626948,1.28321775711456,0,0,0,1.19371206238401,9.21004998760383e-280,1.08246383077777
1,0,1,1,1,1,0,1,0,1,1,0,1.11738799550275e+74,0,1.72156823991819e+74,0,0,8.84631652542051e+72,0,0,0,2.72924223706047e-50,0,0.785572859323332
0,1,1,1,1,1,0,1,0,1,1,0,0,6.23265752653297e-167,3.24801766496746,3.8774061552326e-07,0.161680619452853,1.28321775594678,0,0,0,1.1937120630245,6.50761231983321e-280,1.08246382461973
1,1,1,1,1,1,0,1,0,1,1,0,8.63659324406679e+73,0,1.3306465336946e+74,0,0,6.83755668092211e+72,0,0,0,3.26742270966788e-50,0,0.785572859323333
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.0785651797652633,4.94065645841247e-324,0,1.40810947594355,0.910272384999553,NA
1,0,0,0,0,0,1,1,0,1,1,0,1.33730975069995e-17,0,0,0,0,0,0.0785651797652614,-4.94065645841247e-324,0,1.40810947594354,0.910272384999553,0.792220549652282
0,1,0,0,0,0,1,1,0,1,1,0,0,2.72940607637993,0,0,0,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,6.42906014859785e-75,NA
1,1,0,0,0,0,1,1,0,1,1,0,2.98061625236872,5.46898194785882,0,0,0,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323,NA
0,0,1,0,0,0,1,1,0,1,1,0,0,0,3.8332797527787,0,0,0,9.88131291682493e-324,0,0,1.39440735935664,1.47376158016829e-185,NA
1,0,1,0,0,0,1,1,0,1,1,0,1.86487331542001e+72,0,2.83170390731492e+72,0,0,0,0,0,0,0.193175326159623,0,0.671806056515166
0,1,1,0,0,0,1,1,0,1,1,0,0,8.16758928882298e-189,3.83327975277871,0,0,0,9.88131291682493e-324,0,0,1.39440735935665,1.27500255417108e-185,NA
1,1,1,0,0,0,1,1,0,1,1,0,6.94464059682662e+103,0,1.05450411834022e+104,0,0,0,0,-4.94065645841247e-324,0,0.0793930236011534,0,0.671806056515166
0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0.38769146346108,0,0,0.0915448869491645,4.94065645841247e-324,0,1.42438149855822,0.503962223820869,NA
1,0,0,1,0,0,1,1,0,1,1,0,1.5944416167634,0,0,0.112199185491557,0,0,5.26580834689124e-231,4.94065645841247e-324,0,1.56426843622471,1.77420997532486e-50,NA
0,1,0,1,0,0,1,1,0,1,1,0,0,2.72940607637993,0,4.43827823384096e-44,0,0,1.97626258336499e-323,-4.94065645841247e-324,0,1.82698181217168,2.54050724364763e-75,0.673403621708724
1,1,0,1,0,0,1,1,0,1,1,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323,NA
0,0,1,1,0,0,1,1,0,1,1,0,0,0,3.8332797527787,1.02516995439024e-70,0,0,9.88131291682493e-324,-7.8410851010456e-183,0,1.39440735935664,1.3224329981738e-189,NA
1,0,1,1,0,0,1,1,0,1,1,0,8.0173777862319e+73,0,1.21739315029986e+74,0,0,0,0,0,0,0.183070556625456,0,0.671806056515165
0,1,1,1,0,0,1,1,0,1,1,0,0,1.4060906966195e-192,3.8332797527787,8.48217208403048e-71,0,0,9.88131291682493e-324,1.3249577491081e-184,0,1.39440735935664,1.07586719143822e-189,NA
1,1,1,1,0,0,1,1,0,1,1,0,2.88857952573745e+103,0,4.38614347794356e+103,0,0,0,4.94065645841247e-324,0,0,0.0800731705868263,0,NA
0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.336530157795458,0,3.67523761624771e-41,4.94065645841247e-324,0,1.69627988724323,1.04102729517347,NA
1,0,0,0,1,0,1,1,0,1,1,0,2.01516302847211e-67,0,0,0,0.336530157795458,0,2.12201103643655e-41,4.94065645841247e-324,0,1.69627988724323,1.04102729517347,NA
0,1,0,0,1,0,1,1,0,1,1,0,0,2.72940607637993,0,0,4.01137815960062e-176,0,1.97626258336499e-323,-4.94065645841247e-324,0,1.82698181217168,7.2619827141814e-75,0.673403621708724
1,1,0,0,1,0,1,1,0,1,1,0,2.98061625236872,5.46898194785882,0,0,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323,NA
0,0,1,0,1,0,1,1,0,1,1,0,0,0,3.83327975277871,0,1.0496347817209e-164,0,9.88131291682493e-324,0,0,1.39440735935665,1.40508137014739e-185,NA
1,0,1,0,1,0,1,1,0,1,1,0,6.56005172283675e+73,0,9.96106488421766e+73,0,0,0,0,0,0,0.190774863801361,0,0.671806056515166
0,1,1,0,1,0,1,1,0,1,1,0,0,6.01765899242134e-189,3.83327975277871,0,7.91950460107209e-165,0,9.88131291682493e-324,0,0,1.39440735935665,1.23184864111539e-185,NA
1,1,1,0,1,0,1,1,0,1,1,0,9.36559255359444e+100,0,1.42211188336728e+101,0,0,0,-4.94065645841247e-324,-1.83478962640526e-251,0,0.0881749335435641,0,0.671806056515165
0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0.251276026417833,0.260800843832922,0,6.50993941119429e-20,4.94065645841247e-324,0,1.61493763639175,0.753128626905362,NA
1,0,0,1,1,0,1,1,0,1,1,0,1.5944416167634,0,0,0.112199185491557,2.40160087792146e-27,0,9.90137102508648e-230,-4.94065645841247e-324,0,1.56426843622472,1.6303051894862e-49,0.818719263088386
0,1,0,1,1,0,1,1,0,1,1,0,0,2.72940607637993,0,3.77114940203949e-44,2.91377077461941e-176,0,1.97626258336499e-323,4.94065645841247e-324,0,1.82698181217168,3.58322606894809e-75,NA
1,1,0,1,1,0,1,1,0,1,1,0,2.98061625236872,5.46898194785882,0,1.97626258336499e-323,1.48219693752374e-323,0,4.94065645841247e-324,0,0,2.27967657303827,1.48219693752374e-323,NA
0,0,1,1,1,0,1,1,0,1,1,0,0,0,3.8332797527787,7.49793856949175e-71,1.19606448550602e-167,0,9.88131291682493e-324,-6.59740695640914e-185,0,1.39440735935664,1.50253167987343e-189,NA
1,0,1,1,1,0,1,1,0,1,1,0,1.79237824868249e+103,0,2.72162427775291e+103,0,0,0,0,0,0,0.0814579577337229,0,0.671806056515163
0,1,1,1,1,0,1,1,0,1,1,0,0,1.07901842335172e-192,3.8332797527787,6.69721922949677e-71,7.97273837947306e-168,0,9.88131291682493e-324,-9.09014509606879e-181,0,1.39440735935664,1.24036112875488e-189,NA
1,1,1,1,1,0,1,1,0,1,1,0,3.55911645814131e+74,0,5.40431561638701e+74,0,0,0,0,0,0,0.187690655924815,0,0.671806056515164
0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1.16206567901031,0.0447501159752246,-9.88131291682493e-324,0,1.16797126858087,0.103307579367763,0.914610789080727
1,0,0,0,0,1,1,1,0,1,1,0,0.893523213152896,0,0,0,0,1.21294731179468,1.80965055394491e-170,4.94065645841247e-324,0,1.16927780038777,1.07799527094237e-91,NA
0,1,0,0,0,1,1,1,0,1,1,0,0,2.31682582325146,0,0,0,1.32833220811125,1.97626258336499e-323,4.94065645841247e-324,0,1.35756565702661,1.48090513290059e-192,NA
1,1,0,0,0,1,1,1,0,1,1,0,1.83325263036388,3.93963832429271,0,0,0,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,0,0,1,1,1,0,1,1,0,0,0,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,4.94148433685929e-283,NA
1,0,1,0,0,1,1,1,0,1,1,0,8.29235616115591e+73,0,1.27760966276653e+74,0,0,6.56502554514113e+72,0,0,0,3.2534822057663e-50,0,0.785572859323316
0,1,1,0,0,1,1,1,0,1,1,0,0,2.23997423520263e-159,3.21187032618372,0,0,1.26689445223122,9.88131291682493e-324,0,0,1.01119950632896,3.26906179461194e-283,NA
1,1,1,0,0,1,1,1,0,1,1,0,9.10398157858998e+73,0,1.4026574122491e+74,0,0,7.20758617507459e+72,0,0,0,3.08639571715195e-50,0,0.785572859323325
0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0.590648713233667,0,1.46686381943169,9.03768380478591e-51,4.94065645841247e-324,0,0.927437336466984,2.96885533496998e-122,NA
1,0,0,1,0,1,1,1,0,1,1,0,1.18278089605023,0,0,0.334556817892041,0,1.39538723176223,6.69739064518674e-275,4.94065645841247e-324,0,1.05680885411458,6.99753733675042e-202,NA
0,1,0,1,0,1,1,1,0,1,1,0,0,2.40820234797618,0,0.0799726414638875,0,1.37484753174848,1.97626258336499e-323,0,0,1.33706219227964,8.91081522486349e-225,1.12165245817539
1,1,0,1,0,1,1,1,0,1,1,0,1.83325263036388,3.9396383242927,0,2.67439527702846e-214,0,1.52854538496677,4.94065645841247e-324,2.38742063001557e-16,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,1,0,1,1,1,0,1,1,0,0,0,3.20240717893721,0.0331233089880319,0,1.2832800178129,9.88131291682493e-324,4.94065645841247e-324,0,0.999566254979569,6.04809049141293e-291,NA
1,0,1,1,0,1,1,1,0,1,1,0,3.50380575865911e+74,0,5.39834035914812e+74,0,0,2.77394914832066e+73,0,0,0,1.18714033707353e-50,0,0.785572859323319
0,1,1,1,0,1,1,1,0,1,1,0,0,2.16350534349835e-156,3.20240717893724,0.0331233089879312,0,1.28328001781285,9.88131291682493e-324,-4.94065645841247e-324,0,0.99956625497961,4.79109500467106e-291,NA
1,1,1,1,0,1,1,1,0,1,1,0,2.31657262701256e+75,0,3.56916118320584e+75,0,0,1.83402137799546e+74,0,0,0,3.29541844841259e-51,0,0.785572859323324
0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.649407099279021,1.24959312126161,1.93781755558604e-130,4.94065645841247e-324,0,1.81935776611276,0.274432266985246,NA
1,0,0,0,1,1,1,1,0,1,1,0,1.15778578759089e-30,0,0,0,0.649407099279019,1.2495931212616,8.27372792990126e-131,4.94065645841247e-324,0,1.81935776611276,0.274432266985243,NA
0,1,0,0,1,1,1,1,0,1,1,0,0,2.19556760527354,0,0,0.18909794116431,1.33783270741459,1.97626258336499e-323,0,0,1.56145053627919,1.91710557248951e-176,1.19212439297783
1,1,0,0,1,1,1,1,0,1,1,0,1.83325263036389,3.93963832429271,0,0,1.21501753507186e-172,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,0,1,1,1,1,0,1,1,0,0,0,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,4.94065645841247e-324,0,1.19371217169378,8.77049309435335e-279,NA
1,0,1,0,1,1,1,1,0,1,1,0,1.25743487494512e+74,0,1.93733953933977e+74,0,0,9.95506212581181e+72,0,0,0,2.55394730324584e-50,0,0.785572859323321
0,1,1,0,1,1,1,1,0,1,1,0,0,2.20875656452733e-167,3.24801777542459,0,0.161680589915273,1.28321755781496,9.88131291682493e-324,0,0,1.19371217169378,6.41067291799534e-279,NA
1,1,1,0,1,1,1,1,0,1,1,0,9.24158012980532e+73,0,1.42385732638677e+74,0,0,7.31652240334909e+72,0,0,0,3.15491407995653e-50,0,0.785572859323327
0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0.442865284688812,0.61523085038149,1.45042329453594,4.88190257935925e-154,0,0,1.68114825986487,1.30191595624704e-58,1.25286888134272
1,0,0,1,1,1,1,1,0,1,1,0,0.58125516824792,0,0,0.336253597041297,0.535134456136484,1.41743786371399,7.66449447292692e-255,0,0,1.64660043072249,4.61751678359246e-108,1.44152957770385
0,1,0,1,1,1,1,1,0,1,1,0,0,2.27923638960532,0,0.0652934870901819,0.17496198107168,1.37509983402345,1.97626258336499e-323,-4.94065645841247e-324,0,1.5294691743867,5.90314733899697e-201,1.23316784871456
1,1,0,1,1,1,1,1,0,1,1,0,1.83325263036389,3.93963832429271,0,6.09704940425383e-209,3.34471669273869e-173,1.52854538496677,4.94065645841247e-324,0,0,1.56524644890271,1.48219693752374e-323,NA
0,0,1,1,1,1,1,1,0,1,1,0,0,0,3.24801766391751,3.91426247010673e-07,0.161680619733622,1.2832177578301,-9.88131291682493e-324,0,0,1.19371206199156,8.8608255019913e-280,1.08246383454985
1,0,1,1,1,1,1,1,0,1,1,0,7.43851767413397e+73,0,1.14605811333218e+74,0,0,5.88904499512814e+72,0,0,0,3.62781113887543e-50,0,0.785572859323325
0,1,1,1,1,1,1,1,0,1,1,0,0,6.34640233749751e-167,3.24801766455943,3.89172911318149e-07,0.161680619561965,1.28321775667867,9.88131291682493e-324,0,0,1.19371206262308,6.5726553954295e-280,NA
1,1,1,1,1,1,1,1,0,1,1,0,4.53270895216028e+74,0,6.98357938714091e+74,0,0,3.58852773341016e+73,0,0,0,1.04781130423218e-50,0,0.785572859323328
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639525,0.541025329274487
1,0,0,0,0,0,0,0,1,1,1,0,4.19962641842432e-252,0,0,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,0.541025329274488
0,1,0,0,0,0,0,0,1,1,1,0,0,1.56341276214526e-30,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,0.541025329274486
1,1,0,0,0,0,0,0,1,1,1,0,1.11367733617657e-258,1.3789589862557e-30,0,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,0.541025329274486
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.75141407838216e-92,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,0.541025329274488
1,0,1,0,0,0,0,0,1,1,1,0,2.05051426704115e-258,0,1.33890293318551e-92,0,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,0.541025329274488
0,1,1,0,0,0,0,0,1,1,1,0,0,8.98453460590344e-31,6.90305908911065e-93,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,0.541025329274486
1,1,1,0,0,0,0,0,1,1,1,0,2.28825521845386e-258,6.79006756855976e-31,6.07353555498706e-93,0,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,0.541025329274486
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
1,0,0,1,0,0,0,0,1,1,1,0,6.449044498739e-252,0,0,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,0,1,0,0,0,0,1,1,1,0,0,1.49562098902535e-30,0,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,0,1,0,0,0,0,1,1,1,0,1.41448514463324e-258,1.28843815242232e-30,0,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1.52728011350936e-92,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
1,0,1,1,0,0,0,0,1,1,1,0,2.15169316336752e-258,0,1.17329656843737e-92,1.48219693752374e-323,0,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,1,1,0,0,0,0,1,1,1,0,0,9.48152121843386e-31,5.50256785376552e-93,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,1,1,0,0,0,0,1,1,1,0,2.52380676922507e-258,7.05080793054193e-31,5.03402297323623e-93,1.48219693752374e-323,0,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639525,NA
1,0,0,0,1,0,0,0,1,1,1,0,1.71068114749194e-252,0,0,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,0,0,1,0,0,0,1,1,1,0,0,1.50783386718935e-30,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,0,0,1,0,0,0,1,1,1,0,5.40954644270408e-259,1.37542778753797e-30,0,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,1,0,1,0,0,0,1,1,1,0,0,0,1.5060101855419e-92,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
1,0,1,0,1,0,0,0,1,1,1,0,9.81332545227121e-259,0,1.24812733960121e-92,0,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,1,0,1,0,0,0,1,1,1,0,0,8.6230516582587e-31,6.27984596303577e-93,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,1,0,1,0,0,0,1,1,1,0,1.25850784517445e-258,6.8821483022996e-31,5.74456763161945e-93,0,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
1,0,0,1,1,0,0,0,1,1,1,0,3.0983987194092e-252,0,0,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,0,1,1,0,0,0,1,1,1,0,0,1.45289452008266e-30,0,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,0,1,1,0,0,0,1,1,1,0,7.74659697367583e-259,1.29183635925465e-30,0,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,1,1,1,0,0,0,1,1,1,0,0,0,1.34901849856696e-92,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
1,0,1,1,1,0,0,0,1,1,1,0,1.16156834777563e-258,0,1.10620313515044e-92,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.0063315379649,2.57192209591748,0.682528340639522,NA
0,1,1,1,1,0,0,0,1,1,1,0,0,9.12687007898404e-31,5.14131769051359e-93,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
1,1,1,1,1,0,0,0,1,1,1,0,1.5095357031744e-258,7.11738236216163e-31,4.82105887341818e-93,1.48219693752374e-323,9.88131291682493e-324,0,0,0,16.006331537965,2.57192209591749,0.682528340639521,NA
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,1.97269033460036e-204,0.636935436545754
1,0,0,0,0,1,0,0,1,1,1,0,7.1819183619198e-309,0,0,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,9.428959349127e-205,0.636935436545754
0,1,0,0,0,1,0,0,1,1,1,0,0,5.31548417370458e-193,0,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,2.911629321796e-205,0.636935436545754
1,1,0,0,0,1,0,0,1,1,1,0,1.95903236106912e-309,3.69752142729046e-193,0,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,1.4105178251919e-205,0.636935436545754
0,0,1,0,0,1,0,0,1,1,1,0,0,0,3.07752233220245e-278,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,4.45978969450699e-205,0.636935436545754
1,0,1,0,0,1,0,0,1,1,1,0,4.1392986864737e-309,0,1.73941650005672e-278,0,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,1.69926710035554e-205,0.636935436545754
0,1,1,0,0,1,0,0,1,1,1,0,0,2.34076296237616e-193,1.21089906376076e-278,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,2.17403686599153e-205,0.636935436545754
1,1,1,0,0,1,0,0,1,1,1,0,2.09465427087634e-309,1.45729651091513e-193,6.6416121693247e-279,0,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,8.20609360016713e-206,0.636935436545754
0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,7.55709533747156e-205,NA
1,0,0,1,0,1,0,0,1,1,1,0,4.82014236546218e-309,0,0,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,3.67829423776427e-205,NA
0,1,0,1,0,1,0,0,1,1,1,0,0,3.89032479868398e-193,0,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,1.68566445119018e-205,NA
1,1,0,1,0,1,0,0,1,1,1,0,1.58846663822952e-309,2.78077872393392e-193,0,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,8.20592611985524e-206,NA
0,0,1,1,0,1,0,0,1,1,1,0,0,0,1.75880084955795e-278,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,2.75048103830009e-205,NA
1,0,1,1,0,1,0,0,1,1,1,0,3.14729250222804e-309,0,1.08366960524756e-278,1.48219693752374e-323,0,2.675179436551,0,0,19.0978977786287,2.09081460288819,1.09224751848969e-205,NA
0,1,1,1,0,1,0,0,1,1,1,0,0,2.06263981150234e-193,7.45942997411491e-279,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,1.38119970898452e-205,NA
1,1,1,1,0,1,0,0,1,1,1,0,1.67828654494546e-309,1.31593814034044e-193,4.40301505088306e-279,1.48219693752374e-323,0,2.67517943655101,0,0,19.0978977786288,2.0908146028882,5.47869569516639e-206,NA
0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,1.51017684206603e-204,NA
1,0,0,0,1,1,0,0,1,1,1,0,2.9237792130249e-309,0,0,0,1.48219693752374e-323,2.675179436551,0,0,19.0978977786287,2.09081460288819,9.65795992561349e-205,NA
0,1,0,0,1,1,0,0,1,1,1,0,0,3.84151339254405e-193,0,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,2.97626393377582e-205,NA
1,1,0,0,1,1,0,0,1,1,1,0,1.13699588020496e-309,3.03174339717932e-193,0,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,1.7185601292634e-205,NA
0,0,1,0,1,1,0,0,1,1,1,0,0,0,2.16564212953824e-278,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,4.40771327161086e-205,NA
1,0,1,0,1,1,0,0,1,1,1,0,2.32296383907665e-309,0,1.34474223742544e-278,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,2.02309656619996e-205,NA
0,1,1,0,1,1,0,0,1,1,1,0,0,1.73984366795778e-193,8.45534263520641e-279,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,2.13060452024843e-205,NA
1,1,1,0,1,1,0,0,1,1,1,0,1.37138858607942e-309,1.24799273084594e-193,5.60571039947359e-279,0,1.48219693752374e-323,2.67517943655101,0,0,19.0978977786288,2.0908146028882,9.85309638172847e-206,NA
