"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","diversity.desirability"
1,0,1,1,1,0,1,1,0,0,1,1,0,0.335851588538069,0,2.50880783218579e-61,0.236058144339668,0.44604303388734,0,0.261501353083417,8.92990228843657e-299,0,0,1.40218969229346e-201,2.26524371942266e-63,1.35479596427659
0,1,1,1,1,0,1,1,0,0,1,1,0,0,7.53533395145826e-94,6.40612541966036e-71,0.293678802008248,0.468757436571425,0,0.343689391033631,5.03389286970359e-246,0,0,8.29888117179033e-212,3.94591940487022e-14,1.07911121943621
1,1,1,1,1,0,1,1,0,0,1,1,0,0.335851588538069,4.01894811229757e-80,2.96631017998359e-61,0.236058144339668,0.44604303388734,0,0.261501353083417,1.7922181669049e-298,0,0,2.31105628072339e-201,2.7682083531674e-63,1.35479596427659
0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0.185100435175947,0.385212346618895,2.3548027216968e-262,0,0,8.737699051038e-82,1.01058799897045e-81,0.630258635054926
1,0,0,0,0,1,1,1,0,0,1,1,0,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,9.30299138846382e-298,0,0,2.10953117991657e-49,4.43719468062911e-97,0.996218496394465
0,1,0,0,0,1,1,1,0,0,1,1,0,0,0.406871875366825,0,0,0,0.223954666324563,0.251726405374788,8.09282049800179e-138,0,0,5.56928647979394e-108,2.08378682412349e-48,1.06278020644889
1,1,0,0,0,1,1,1,0,0,1,1,0,0.333620506574271,0.408427959036163,0,0,0,0.130126332068979,0.15128106010943,1.05505349924532e-174,0,0,6.48108897992324e-74,2.03341250681672e-64,1.27680699898152
0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0.346922611314124,0,0,0.190747265090753,0.365812338333051,2.73699802085012e-244,0,0,5.91990760167095e-186,8.2631033363271e-77,1.06197250315764
1,0,1,0,0,1,1,1,0,0,1,1,0,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,4.80132116505027e-280,0,0,1.34691653619728e-152,2.80438774738288e-92,1.30643250519031
0,1,1,0,0,1,1,1,0,0,1,1,0,0,2.04692231157102e-14,0.346922611314111,0,0,0.190747265090756,0.365812338333045,1.19432740500973e-242,0,0,2.16504470850209e-185,2.24699795680013e-76,1.06197250315835
1,1,1,0,0,1,1,1,0,0,1,1,0,0.319080277746711,2.35998467559363e-13,0.344938235859524,0,0,0.100833842795956,0.270343951045233,2.8567500038033e-278,0,0,5.31683358406732e-152,8.10265596500562e-92,1.30643250519692
0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0.540422489940797,0,0.178421678657301,0.408157597982165,6.52015746087913e-284,0,0,4.58970932620453e-267,2.26342681445714e-87,1.0120683573576
1,0,0,1,0,1,1,1,0,0,1,1,0,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.92661046815488e-317,0,0,1.48709606937195e-221,3.62605822967661e-102,1.25676088326329
0,1,0,1,0,1,1,1,0,0,1,1,0,0,1.09981837123922e-113,0,0.540422489940797,0,0.178421678657301,0.408157597982165,1.61861947558277e-283,0,0,8.09217211199894e-267,2.8752057099372e-87,1.0120683573576
1,1,0,1,0,1,1,1,0,0,1,1,0,0.313934362757649,1.49317291505766e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,5.42073708208253e-317,0,0,2.70080435393425e-221,4.74202370819215e-102,1.25676088326329
0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,2.37214523032722e-66,0.540422489940794,0,0.178421678657303,0.408157597982165,8.54221732113156e-284,0,0,4.87365077377329e-267,2.53593327191694e-87,1.01206835735761
1,0,1,1,0,1,1,1,0,0,1,1,0,0.313934362757649,0,4.70698042406602e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,2.65751488044611e-317,0,0,1.53484268008253e-221,4.12281032712583e-102,1.25676088326329
0,1,1,1,0,1,1,1,0,0,1,1,0,0,1.11675099071169e-113,2.7764173778486e-66,0.540422489940794,0,0.178421678657303,0.408157597982165,1.80392762086993e-283,0,0,7.83626724027872e-267,3.08524234610704e-87,1.01206835735761
1,1,1,1,0,1,1,1,0,0,1,1,0,0.313934362757649,1.50471689646739e-97,5.57334229803022e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,6.24469678250537e-317,0,0,2.5275444883925e-221,5.14407875883684e-102,1.25676088326329
0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.71226557922011,6.12166792183871e-132,0.322606075857008,5.54246269943945e-238,0,0,1.52619902216453e-175,1.66368718022835e-07,0.62048469383795
1,0,0,0,1,1,1,1,0,0,1,1,0,0.364280835389008,0,0,0,0.635807216015362,2.38745807128626e-149,0.237947705248012,9.93144608690388e-297,0,0,6.82038729869691e-172,2.70962841166696e-62,1.01916992762669
0,1,0,0,1,1,1,1,0,0,1,1,0,0,2.63749743440167e-31,0,0,0.712265574167714,1.95663876641289e-131,0.322606079153833,1.83288405495896e-237,0,0,3.36779217826489e-175,1.83136124075481e-07,0.620484939395849
1,1,0,0,1,1,1,1,0,0,1,1,0,0.364280835389008,1.57465575823042e-29,0,0,0.635807216015361,1.00550071343783e-148,0.237947705248012,6.87791503348065e-296,0,0,1.87548130927627e-171,4.6622324598983e-62,1.01916992762669
0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,3.0123027218034e-29,0,0.712265580406645,2.96200353674e-131,0.322606075082762,8.00417679247295e-238,0,0,1.51157469037148e-175,1.624309602745e-07,0.620484635938665
1,0,1,0,1,1,1,1,0,0,1,1,0,0.364280835389008,0,1.52568478945914e-27,0,0.635807216015362,1.23588388743895e-148,0.237947705248012,1.54392739513962e-296,0,0,7.07639311940519e-172,2.90037407176947e-62,1.01916992762669
0,1,1,0,1,1,1,1,0,0,1,1,0,0,2.09219140318169e-31,3.22962046143994e-29,0,0.712265576484746,6.85794129354905e-131,0.322606077641907,2.13952315859243e-237,0,0,2.78952523572822e-175,1.75446580780949e-07,0.620484826975651
1,1,1,0,1,1,1,1,0,0,1,1,0,0.364280835389008,1.19353144252829e-29,1.76850879226737e-27,0,0.635807216015362,3.64801215875094e-148,0.237947705248012,6.92950673796167e-296,0,0,1.5531423437613e-171,4.38177344197674e-62,1.01916992762669
0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0.293678802008255,0.468757436571423,5.33791883841419e-65,0.343689391033629,6.03425754315686e-246,0,0,1.90464211776382e-212,2.90155171865073e-14,1.07911121943593
1,0,0,1,1,1,1,1,0,0,1,1,0,0.335851588538069,0,0,0.236058144339668,0.44604303388734,3.68167456270794e-94,0.261501353083417,6.30557931173664e-299,0,0,6.11757278336888e-202,1.12288140930232e-63,1.35479596427659
0,1,0,1,1,1,1,1,0,0,1,1,0,0,7.47202261871649e-94,0,0.293678802008254,0.468757436571423,6.77411550242184e-65,0.34368939103363,1.07279265755475e-245,0,0,2.83405511216766e-212,3.0300739423131e-14,1.07911121943596
1,1,0,1,1,1,1,1,0,0,1,1,0,0.335851588538069,4.37442842185325e-80,0,0.236058144339668,0.44604303388734,5.27266681723714e-94,0.261501353083417,1.34918749818158e-298,0,0,9.82274057835406e-202,1.33027561466639e-63,1.35479596427659
0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,5.44131323906062e-71,0.293678802008256,0.468757436571423,9.70726334276907e-65,0.343689391033629,7.34056384378193e-246,0,0,1.83684787094618e-212,2.71751041048321e-14,1.07911121943588
1,0,1,1,1,1,1,1,0,0,1,1,0,0.335851588538069,0,2.48072224988358e-61,0.236058144339668,0.44604303388734,7.00790437788888e-94,0.261501353083417,7.39233966990919e-299,0,0,6.21028671876504e-202,1.09834559428173e-63,1.35479596427659
0,1,1,1,1,1,1,1,0,0,1,1,0,0,6.89501651690875e-94,6.28238817488569e-71,0.293678802008255,0.468757436571423,1.17143670928485e-64,0.343689391033629,1.22392792346669e-245,0,0,2.58935552097129e-212,2.81962351312801e-14,1.0791112194359
1,1,1,1,1,1,1,1,0,0,1,1,0,0.335851588538069,4.01403985244256e-80,2.91187541713218e-61,0.236058144339668,0.44604303388734,9.43330831925697e-94,0.261501353083417,1.43993462713277e-298,0,0,9.39289323181414e-202,1.26882913479738e-63,1.35479596427659
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0413101815399093,0,0.112171527424651,0.237895216960232,0.89810274756439
1,0,0,0,0,0,0,0,1,0,1,1,0,0.484026785354388,0,0,0,0,0,0,0,0.175188401933831,0,0.0777438608001099,2.30823570168211e-105,0.854896507102079
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0.561221638234305,0,0,0,0,0,0,0.563628329223396,0,0.0152008793790497,2.51866850293844e-164,0.754714152672274
1,1,0,0,0,0,0,0,1,0,1,1,0,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752272,0,1.28639127978363e-38,7.16463910419327e-275,1.07756420868573
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,8.83232974456914e-113,8.84831048054661e-204,0.687495290621396
1,0,1,0,0,0,0,0,1,0,1,1,0,0.681564758125195,0,0.353974870123193,0,0,0,0,0,0.543256421806113,0,1.94955118041722e-117,3.44361010427188e-299,1.06496250697098
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1.36743453511705e-17,0.535934623446373,0,0,0,0,0,0.663317991239174,0,2.32603681682341e-113,1.48338091266673e-208,0.687495290621397
1,1,1,0,0,0,0,0,1,0,1,1,0,0.68156475812798,1.32879568588031e-10,0.353974870023989,0,0,0,0,0,0.543256421809659,0,5.79349807118856e-118,1.93401831012629e-309,1.06496250889057
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.53575603994673,0,0,0,0,0.90588543457615,0,2.9906549379929e-146,3.46470769646106e-311,0.65981706811642
1,0,0,1,0,0,0,0,1,0,1,1,0,0.810092396239883,0,0,0.353681770766745,0,0,0,0,0.712510466336691,0,1.37338643307301e-152,1.97626258336499e-323,1.04486271452179
0,1,0,1,0,0,0,0,1,0,1,1,0,0,6.52988613307656e-53,0,0.535756039946728,0,0,0,0,0.905885434576147,0,3.550166568378e-148,6.91691904177745e-322,0.65981706811642
1,1,0,1,0,0,0,0,1,0,1,1,0,0.810092396239882,4.05541095163174e-46,0,0.353681770766745,0,0,0,0,0.712510466336692,0,9.13253451830401e-155,1.97626258336499e-323,1.04486271452179
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.0410195640316452,0.501864351114984,0,0,0,0,0.897162117574988,0,4.47218927417809e-149,7.23702367965235e-317,0.763524370675843
1,0,1,1,0,0,0,0,1,0,1,1,0,0.810092396239882,0,3.8372727284117e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,4.15603833548493e-155,1.97626258336499e-323,1.04486271452185
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1.14553724120525e-53,0.0410197624807276,0.5018641847859,0,0,0,0,0.897162071944167,0,9.40868152361146e-149,1.26647784701684e-316,0.763524731465032
1,1,1,1,0,0,0,0,1,0,1,1,0,0.810092396239882,3.7434834015217e-46,3.92031587773511e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,8.3491876247529e-155,1.97626258336499e-323,1.04486271452186
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,1.30194551677969e-120,1.11588422072787e-136,0.685872001001721
1,0,0,0,1,0,0,0,1,0,1,1,0,0.719509517379295,0,0,0,0.515327634166499,0,0,0,0.491558381165939,0,1.20423144229966e-151,8.00904066990047e-285,1.08332978985307
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.17197533205186,0,0,0.516786150073083,0,0,0,0.564074661056391,0,7.30304992216036e-103,2.30825204855898e-162,0.997148178307634
1,1,0,0,1,0,0,0,1,0,1,1,0,0.719509517398318,2.48893334116433e-10,0,0,0.515327633951433,0,0,0,0.491558381232694,0,1.29902605535944e-153,1.13945287467402e-294,1.08332979309668
0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.43476832696559,0,0.147087350421728,0,0,0,0.647655886914507,0,1.06565355100395e-123,2.33169818335204e-200,0.959275462918892
1,0,1,0,1,0,0,0,1,0,1,1,0,0.719509538405126,0,5.5802506678473e-07,0,0.515326956754174,0,0,0,0.491558542021632,0,4.52012487635677e-154,6.58945341606378e-295,1.08333455784345
0,1,1,0,1,0,0,0,1,0,1,1,0,0,3.52963578786842e-16,0.4347683252192,0,0.147087352869285,0,0,0,0.647655886591871,0,4.72920848147089e-123,1.62957364256365e-200,0.959275465205668
1,1,1,0,1,0,0,0,1,0,1,1,0,0.71950953366403,1.35297921239873e-10,4.31921463989375e-07,0,0.515327109720273,0,0,0,0.491558505707454,0,1.13377300183493e-153,3.16872369293938e-295,1.08333354626256
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,1.41437103854785e-166,8.91748068928832e-264,1.01030952424186
1,0,0,1,1,0,0,0,1,0,1,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,9.86875819597956e-174,2.47032822920623e-323,1.22646445992118
0,1,0,1,1,0,0,0,1,0,1,1,0,0,1.11597346915421e-44,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,3.34202960122709e-166,1.11768682284985e-263,1.01030952424186
1,1,0,1,1,0,0,0,1,0,1,1,0,0.777977269266948,4.05642957758438e-38,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,1.89943081904449e-173,2.47032822920623e-323,1.22646445992118
0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,2.802328641689e-12,0.296007405231846,0.388115804121811,0,0,0,0.781240012617607,0,2.48024436420006e-166,5.02132269592464e-264,1.01030952429249
1,0,1,1,1,0,0,0,1,0,1,1,0,0.777977269266948,0,2.62424445092987e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,1.24751598639331e-173,2.47032822920623e-323,1.22646445992118
0,1,1,1,1,0,0,0,1,0,1,1,0,0,7.44602324811089e-45,2.87471319079792e-12,0.296007405231839,0.388115804121725,0,0,0,0.781240012617619,0,5.00023597844221e-166,6.3233706620318e-264,1.01030952429375
1,1,1,1,1,0,0,0,1,0,1,1,0,0.777977269266948,3.66113716762574e-38,2.71340420263553e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,2.18193277945648e-173,2.47032822920623e-323,1.22646445992118
0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.132019578545442,0,0,0.124647506293706,0,0.0501404560575853,0.000162392199909181,1.02880961284425
1,0,0,0,0,1,0,0,1,0,1,1,0,0.484026785354386,0,0,0,0,1.10718113491997e-42,0,0,0.175188401933832,0,0.0777438608001085,1.84763725411989e-105,0.854896507102079
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0.561221638304731,0,0,0,1.36262136404698e-162,0,0,0.563628329555503,0,0.0152008784954632,1.88553192752001e-164,0.754714149893498
1,1,0,0,0,1,0,0,1,0,1,1,0,0.640897248548447,0.387453969778067,0,0,0,5.92289813879464e-213,0,0,0.489702644752272,0,1.01640343493564e-38,6.44695208428276e-275,1.07756420868573
0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0.535934623446373,0,0,9.37068971227195e-206,0,0,0.663317991239174,0,5.1273716183909e-113,7.10024573257511e-204,0.687495290621396
1,0,1,0,0,1,0,0,1,0,1,1,0,0.681564758125195,0,0.353974870123193,0,0,1.05250580838763e-237,0,0,0.543256421806113,0,1.33949666229904e-117,3.04306828453607e-299,1.06496250697098
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1.36519709408977e-17,0.535934623446373,0,0,1.37797265013524e-210,0,0,0.663317991239174,0,1.53528569673289e-113,1.22842169038884e-208,0.687495290621397
1,1,1,0,0,1,0,0,1,0,1,1,0,0.681564758127974,1.32616845387353e-10,0.353974870024185,0,0,3.43123790611113e-244,0,0,0.543256421809652,0,4.21322759393942e-118,1.72306133513874e-309,1.06496250888694
0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.53575603994673,0,4.82818038846756e-315,0,0,0.90588543457615,0,2.14991881953511e-146,3.53572899221993e-311,0.65981706811642
1,0,0,1,0,1,0,0,1,0,1,1,0,0.810092396239884,0,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336692,0,1.05885457234577e-152,1.97626258336499e-323,1.04486271452179
0,1,0,1,0,1,0,0,1,0,1,1,0,0,7.01854491698016e-53,0,0.535756039946728,0,2.96439387504748e-323,0,0,0.905885434576147,0,2.77772412376813e-148,7.2133584292822e-322,0.65981706811642
1,1,0,1,0,1,0,0,1,0,1,1,0,0.810092396239882,4.26543536459405e-46,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336692,0,7.37482959326065e-155,1.97626258336499e-323,1.04486271452179
0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.0410198274422249,0.501864130338749,0,6.49696324281239e-321,0,0,0.897162057007097,0,3.24437769183536e-149,7.57200068159836e-317,0.763524849567749
1,0,1,1,0,1,0,0,1,0,1,1,0,0.810092396239882,0,3.94131537128609e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,3.22071479533646e-155,1.97626258336499e-323,1.04486271452186
0,1,1,1,0,1,0,0,1,0,1,1,0,0,1.20075187095262e-53,0.0410200423662417,0.501863950201249,0,1.20552017585264e-320,0,0,0.897162007588027,0,7.20212909338217e-149,1.35090912048717e-316,0.76352524030806
1,1,1,1,0,1,0,0,1,0,1,1,0,0.810092396239882,3.88416186451124e-46,4.02765041241778e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,6.68721593765145e-155,1.97626258336499e-323,1.04486271452186
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.654784114446456,2.33255191227136e-315,0,0,0.513974030419344,0,1.09866495654238e-120,1.06372742338577e-136,0.685872001001721
1,0,0,0,1,1,0,0,1,0,1,1,0,0.719509517379295,0,0,0,0.515327634166499,2.47032822920623e-323,0,0,0.491558381165939,0,1.03679726828186e-151,7.98148336921855e-285,1.08332978985307
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0.17197533205187,0,0,0.516786150073072,4.11133930450241e-311,0,0,0.564074661056393,0,6.92603546277043e-103,2.02091141001452e-162,0.997148178307643
1,1,0,0,1,1,0,0,1,0,1,1,0,0.719509517398894,2.56429751696343e-10,0,0,0.515327633944921,2.47032822920623e-323,0,0,0.491558381234715,0,1.17888846329632e-153,1.08330152034167e-294,1.08332979319046
0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.43476832717746,0,0.147087350124793,4.43916757573393e-248,0,0,0.647655886953649,0,8.71098649915095e-124,1.84751553305907e-200,0.959275462641464
1,0,1,0,1,1,0,0,1,0,1,1,0,0.719509539053289,0,5.75227394461635e-07,0,0.51532693587147,2.47032822920623e-323,0,0,0.491558546980353,0,3.79357006027538e-154,5.82177043579838e-295,1.0833346947107
0,1,1,0,1,1,0,0,1,0,1,1,0,0,3.42674239686555e-16,0.434768325461749,0,0.147087352529354,2.0480502731231e-248,0,0,0.64765588663668,0,4.01646159610533e-123,1.31502961405351e-200,0.959275464888069
1,1,1,0,1,1,0,0,1,0,1,1,0,0.719509534251957,1.35515485392749e-10,4.47524640273093e-07,0,0.51532709077867,2.47032822920623e-323,0,0,0.491558510205266,0,9.83157959836769e-154,2.84854246506806e-295,1.083333672701
0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,1.14148551135032e-166,7.92273162858182e-264,1.01030952424186
1,0,0,1,1,1,0,0,1,0,1,1,0,0.777977269266948,0,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,8.16649347368773e-174,2.47032822920623e-323,1.22646445992118
0,1,0,1,1,1,0,0,1,0,1,1,0,0,1.13789400934266e-44,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,2.8000849351021e-166,1.00026019978068e-263,1.01030952424186
1,1,0,1,1,1,0,0,1,0,1,1,0,0.777977269266948,4.11891338965615e-38,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.60559170344239e-173,2.47032822920623e-323,1.22646445992118
0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,2.88796637211383e-12,0.296007405231837,0.388115804121709,2.47032822920623e-323,0,0,0.781240012617621,0,2.02994551622112e-166,4.4372610667072e-264,1.01030952429398
1,0,1,1,1,1,0,0,1,0,1,1,0,0.777977269266948,0,2.7217947955122e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.03568153683288e-173,2.47032822920623e-323,1.22646445992118
0,1,1,1,1,1,0,0,1,0,1,1,0,0,7.47666028088372e-45,2.96701923928898e-12,0.296007405231829,0.388115804121616,2.47032822920623e-323,0,0,0.781240012617633,0,4.20419141441569e-166,5.609951457331e-264,1.01030952429535
1,1,1,1,1,1,0,0,1,0,1,1,0,0.777977269266948,3.70303775812034e-38,2.81541695552133e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.84135512716395e-173,2.47032822920623e-323,1.22646445992118
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.350450516464808,0,0.163078016980952,0,0.0159789915024313,3.76443362686126e-95,0.741515301185099
1,0,0,0,0,0,1,0,1,0,1,1,0,0.418880527168264,0,0,0,0,0,0.245350582858336,0,0.197335737539027,0,2.79375594757231e-16,7.06708099953282e-170,1.04588685886862
0,1,0,0,0,0,1,0,1,0,1,1,0,0,0.45591559524274,0,0,0,0,0.186616506065774,0,0.494480083994745,0,2.83542153293756e-22,2.98665151547606e-192,1.02514687665451
1,1,0,0,0,0,1,0,1,0,1,1,0,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,6.34484545642858e-48,1.31458326960199e-282,1.21649104672568
0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.342255473177365,0,0,0,0.325193651321926,0,0.486297951420365,0,1.79124509893099e-113,5.49357167424952e-229,1.08157025577144
1,0,1,0,0,0,1,0,1,0,1,1,0,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,7.37916556379833e-119,2.85234273070787e-314,1.2862152613493
0,1,1,0,0,0,1,0,1,0,1,1,0,0,4.42467860042905e-06,0.342253168479862,0,0,0,0.325192217976771,0,0.486298984156283,0,1.60616155188212e-113,8.42325793610344e-235,1.08161707972608
1,1,1,0,0,0,1,0,1,0,1,1,0,0.614904908968881,5.12752283707841e-05,0.262840424754878,0,0,0,0.182837105102262,0,0.455474006431648,0,2.00243382503242e-117,1.84994577323945e-314,1.28653202947758
0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0.482581502736361,0,0,0.367295156831126,0,0.835914156274976,0,3.19266997510773e-202,1.97626258336499e-323,1.03790424516878
1,0,0,1,0,0,1,0,1,0,1,1,0,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935018,0,0.684792909150441,0,7.72665723148266e-179,1.97626258336499e-323,1.24612492945393
0,1,0,1,0,0,1,0,1,0,1,1,0,0,3.22635749625939e-101,0,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,4.43176920964055e-202,1.97626258336499e-323,1.03790424516878
1,1,0,1,0,0,1,0,1,0,1,1,0,0.789044319253965,1.88288846141387e-69,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,5.49627850192234e-182,1.97626258336499e-323,1.24612492945393
0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,9.49259474646838e-75,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,9.45164984623794e-207,1.97626258336499e-323,1.03790424516878
1,0,1,1,0,0,1,0,1,0,1,1,0,0.789044319253964,0,1.31342339020816e-50,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,3.00282855921466e-182,1.97626258336499e-323,1.24612492945393
0,1,1,1,0,0,1,0,1,0,1,1,0,0,2.71975821080228e-102,1.14952138610713e-74,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,1.69695066977081e-206,1.97626258336499e-323,1.03790424516878
1,1,1,1,0,0,1,0,1,0,1,1,0,0.789044319253964,1.88694538191821e-69,1.5998883386245e-50,0.333530348683293,0,0,0.171869611935017,0,0.684792909150441,0,5.5705491141156e-182,1.97626258336499e-323,1.24612492945393
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.672968782474368,0,0.323870632593137,0,0.526844804721963,0,3.94560215643744e-195,1.19778503889067e-246,1.05728470435082
1,0,0,0,1,0,1,0,1,0,1,1,0,0.72520121406599,0,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688231,0,1.26385462703841e-187,2.47032822920623e-323,1.27811423012313
0,1,0,0,1,0,1,0,1,0,1,1,0,0,6.89715691641169e-48,0,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,5.59905974739577e-199,1.46831136056054e-253,1.05728470435082
1,1,0,0,1,0,1,0,1,0,1,1,0,0.725201214065991,6.61112967374677e-44,0,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,3.46782333193764e-191,2.47032822920623e-323,1.27811423012313
0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,5.9164530551611e-57,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,2.75706441093764e-199,1.0996632275067e-253,1.05728470435082
1,0,1,0,1,0,1,0,1,0,1,1,0,0.725201214065991,0,1.60439117603889e-52,0,0.522942247997359,0,0.155264608775062,0,0.497551351688232,0,1.85328744542684e-191,2.47032822920623e-323,1.27811423012313
0,1,1,0,1,0,1,0,1,0,1,1,0,0,5.99640613920009e-48,6.64699453859743e-57,0,0.672968782474366,0,0.323870632593137,0,0.526844804721961,0,5.81276136327248e-199,1.03646092497308e-253,1.05728470435082
1,1,1,0,1,0,1,0,1,0,1,1,0,0.725201214065991,5.93491548405702e-44,1.80150732025962e-52,0,0.522942247997359,0,0.155264608775061,0,0.497551351688232,0,3.61424739518797e-191,2.47032822920623e-323,1.27811423012313
0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,1.8864641619713e-226,2.96439387504748e-323,1.27353194387727
1,0,0,1,1,0,1,0,1,0,1,1,0,0.754208561399582,0,0,0.0556355403461731,0.467051221025498,0,0.152635602453372,0,0.546776674598571,0,6.18442989764276e-201,2.47032822920623e-323,1.36232849817711
0,1,0,1,1,0,1,0,1,0,1,1,0,0,4.35382294580324e-87,0,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,3.26842700253881e-226,2.96439387504748e-323,1.27353194387727
1,1,0,1,1,0,1,0,1,0,1,1,0,0.75420856139958,7.70762870029505e-58,0,0.0556355403461696,0.467051221025502,0,0.152635602453372,0,0.546776674598568,0,1.05501936313131e-200,2.47032822920623e-323,1.3623284981771
0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,8.76991532968336e-88,0.160163857866946,0.529344894883802,0,0.335717120260958,0,0.671928021908426,0,2.20671447268132e-226,2.96439387504748e-323,1.27353194387727
1,0,1,1,1,0,1,0,1,0,1,1,0,0.754208561399592,0,1.90817098585808e-63,0.0556355403461912,0.467051221025478,0,0.152635602453371,0,0.546776674598586,0,7.08917103602356e-201,2.47032822920623e-323,1.36232849817712
