"LP.action","LB.action","AP.action","AT.action","AO.action","environment.initial","LP.outcome","LB.outcome","AP.outcome","AT.outcome","AO.outcome","diversity.desirability"
1,0,1,0,1,0,537000,0,65417,0,235000,0.840690346780484
1,0,1,0,1,0,215000,0,32708,0,62737,0.814668852788455
1,0,1,0,1,0,447000,0,0,0,54894,0.345203883272222
1,0,1,0,1,0,268000,0,0,0,102000,0.588822633389878
1,0,1,0,1,0,26828,0,0,0,31368,0.690101132130641
1,0,1,0,1,0,537000,0,164000,0,141000,0.904741753603668
1,0,1,0,1,0,80485,0,16354,0,0,0.454103054825618
1,0,1,0,1,0,134000,0,0,0,78421,0.65851634529548
1,0,1,0,1,0,224000,0,0,0,149000,0.672793660390726
1,0,1,0,1,0,268000,0,98125,0,431000,0.956812525627514
1,0,1,0,1,0,224000,0,32708,0,235000,0.891312085486866
1,0,1,0,1,0,537000,0,49063,0,235000,0.804121298718196
1,0,1,0,1,0,358000,0,327000,0,549000,1.07126269603455
1,0,1,0,1,0,179000,0,0,0,118000,0.671904378087401
1,0,1,0,1,0,537000,0,81771,0,353000,0.903887990027724
1,0,1,0,1,0,537000,0,164000,0,392000,1.00153628038853
1,0,1,0,1,0,35771,0,0,0,157000,0.479723656737501
1,0,1,0,1,0,0,0,0,0,86263,0
1,0,1,0,1,0,224000,0,49063,0,157000,0.955269195430997
1,0,1,0,1,0,268000,0,16354,0,274000,0.805049880359753
1,0,1,0,1,0,537000,0,32708,0,157000,0.694156398535251
1,0,0,1,1,0,358000,0,0,114000,627000,0.920599163479814
1,0,0,1,1,0,358000,0,0,49063,180000,0.87151419374552
1,0,0,1,1,0,358000,0,0,147000,314000,1.03759104726807
1,0,0,1,1,0,358000,0,0,114000,392000,0.990864350463449
1,0,0,1,1,0,179000,0,0,180000,39210,0.946590993429503
1,0,0,1,1,0,358000,0,0,65417,471000,0.895498041011353
1,0,0,1,1,0,358000,0,0,49063,235000,0.890091997824083
1,0,0,1,1,0,179000,0,0,65417,86263,1.00332530093419
1,0,0,1,1,0,313000,0,0,16354,196000,0.784390286923974
1,0,0,1,1,0,268000,0,0,180000,86263,1.0070333906238
1,0,0,1,1,0,179000,0,0,0,15684,0.280138173785065
1,0,0,1,1,0,268000,0,0,49063,157000,0.923170356568234
1,0,0,1,1,0,241000,0,0,0,47052,0.445176087081559
1,0,0,1,1,0,537000,0,0,98125,549000,0.921368665589084
1,0,0,1,1,0,447000,0,0,114000,274000,0.972021645737599
1,0,0,1,1,0,447000,0,0,98125,157000,0.897427389236767
1,0,0,1,1,0,197000,0,0,16354,39210,0.660223167710697
1,0,0,1,1,0,268000,0,0,65417,274000,0.960115764234773
1,0,0,1,1,0,8942.8,0,0,0,47052,0.439184839974354
1,0,0,1,1,0,304000,0,0,49063,235000,0.914857329430291
1,0,0,1,1,0,89428,0,0,0,39210,0.614883931676266
1,0,0,1,1,0,233000,0,0,196000,165000,1.08875905659567
1,0,0,1,1,0,358000,0,0,245000,274000,1.0854737291279
1,0,0,1,1,0,537000,0,0,229000,471000,1.04215700145723
1,0,0,1,1,0,537000,0,0,327000,392000,1.07706267040989
1,0,0,1,1,0,537000,0,0,327000,196000,1.01941246461192
1,0,0,1,1,0,358000,0,0,213000,196000,1.06009238984608
1,0,0,1,1,0,179000,0,0,65417,70579,0.98274629276594
1,0,0,1,1,0,268000,0,0,49063,157000,0.923170356568234
1,0,0,1,1,0,358000,0,0,327000,54894,0.905122092303836
1,0,0,1,1,0,215000,0,0,32708,54894,0.792976731035158
1,0,0,1,1,0,447000,0,0,180000,274000,1.03150411875947
1,0,0,1,1,0,358000,0,0,16354,7842.1,0.275853809069366
1,0,0,1,1,0,537000,0,0,114000,274000,0.934112979654518
1,0,0,1,1,0,447000,0,0,81771,157000,0.870071900108774
1,0,0,1,1,0,268000,0,0,32708,86263,0.797843312849761
1,0,0,1,1,0,537000,0,0,147000,627000,0.9637109696641
1,0,0,1,1,0,358000,0,0,147000,549000,0.981248636334081
1,0,0,1,1,0,358000,0,0,49063,274000,0.893874117044201
1,0,0,1,1,0,268000,0,0,114000,274000,1.03447140625474
1,0,0,1,1,0,537000,0,0,114000,196000,0.897523512742474
1,0,0,1,1,0,268000,0,0,32708,314000,0.861162823570598
1,0,0,1,1,0,537000,0,0,81771,196000,0.848250250438484
1,0,0,1,1,0,358000,0,0,114000,314000,1.00478525321341
1,0,0,1,1,0,537000,0,0,49063,353000,0.841609497815962
1,0,0,1,1,0,447000,0,0,131000,431000,0.98907663782999
1,0,0,1,1,0,358000,0,0,147000,471000,1.00460750273516
1,0,0,1,1,0,358000,0,0,213000,471000,1.05050547307215
0,1,1,1,0,0,0,167000,16354,0,0,0.300668084933827
0,1,1,1,0,0,0,445000,81771,16354,0,0.553805284347009
0,1,1,1,0,0,0,111000,81771,245000,0,0.98615678272784
0,1,1,1,0,0,0,334000,147000,0,0,0.615545686091848
0,1,1,1,0,0,0,557000,294000,16354,0,0.725996069848175
0,1,1,1,0,0,0,22265,147000,0,0,0.38930241636455
0,1,1,1,0,0,0,278000,81771,32708,0,0.778154433468895
0,1,1,1,0,0,0,1e+05,81771,16354,0,0.916249656305796
0,1,1,1,0,0,0,111000,65417,0,0,0.659384806617028
0,1,1,1,0,0,0,557000,213000,65417,0,0.818165822171168
0,1,1,1,0,0,0,445000,409000,16354,0,0.772542959340984
0,1,1,1,0,0,0,557000,229000,0,0,0.603354785491016
0,1,1,1,0,0,0,379000,0,131000,0,0.569749802060351
0,1,1,1,0,0,0,445000,49063,147000,0,0.787797751934632
0,1,1,1,0,0,0,557000,213000,65417,0,0.818165822171168
0,1,1,1,0,0,0,557000,16354,65417,0,0.446649582264478
0,1,1,1,0,0,0,178000,16354,0,0,0.288778990683513
0,1,1,1,0,0,0,256000,0,16354,0,0.227096414648681
0,1,1,1,0,0,0,445000,49063,49063,0,0.59763648953356
0,1,1,1,0,0,0,401000,16354,0,0,0.16534520181133
0,1,1,1,0,0,0,501000,32708,65417,0,0.55013422833519
0,1,1,1,0,0,0,390000,0,0,0,0
0,1,1,1,0,0,0,557000,0,0,0,0
0,1,1,1,0,0,0,445000,0,32708,0,0.24965956695917
0,1,1,1,0,0,0,33398,0,981000,0,0.144763656812885
0,1,1,1,0,0,0,334000,0,262000,0,0.685832358945173
0,1,1,1,0,0,0,66796,0,49063,0,0.681387831964351
0,1,1,1,0,0,0,89061,0,213000,0,0.606432493883388
0,1,1,1,0,0,0,334000,0,98125,0,0.535718415316055
0,1,1,1,0,0,0,445000,0,572000,0,0.685329644196818
0,1,1,1,0,0,0,668000,981000,491000,0,1.05874421572468
0,1,1,1,0,0,0,668000,0,245000,0,0.581606897565464
0,1,1,1,0,0,0,33398,0,0,0,0
0,1,1,1,0,0,0,334000,16354,98125,0,0.672726953446824
0,1,1,1,0,0,0,557000,65417,213000,0,0.818165822171168
0,1,1,1,0,0,0,278000,32708,32708,0,0.61896210936909
0,1,1,1,0,0,0,111000,32708,213000,0,0.890244530620681
0,1,1,1,0,0,0,0,0,0,0,NA
0,1,1,1,0,0,0,668000,65417,114000,0,0.65512437249009
0,1,1,1,0,0,0,22265,0,65417,0,0.566610537631876
0,1,1,1,0,0,0,0,0,180000,0,0
0,1,1,1,0,0,0,0,0,0,0,NA
0,1,1,1,0,0,0,89061,0,147000,0,0.662716639885612
0,1,1,1,0,0,0,0,0,16354,0,0
0,1,1,1,0,0,0,66796,0,147000,0,0.621030122303539
0,1,1,1,0,0,0,445000,16354,245000,0,0.74553613277526
0,1,1,1,0,0,0,668000,98125,393000,0,0.893361643791229
0,1,1,1,0,0,0,44530,32708,65417,0,1.05863504058374
0,1,1,0,1,0,0,11133,32708,0,110000,0.759065744874177
0,1,1,0,1,0,0,445000,147000,0,157000,0.956432925760029
0,1,1,0,1,0,0,668000,147000,0,549000,0.956003719218887
0,1,1,0,1,0,0,223000,327000,0,165000,1.05955906841065
0,1,1,0,1,0,0,44530,654000,0,125000,0.626955207270385
0,1,1,0,1,0,0,223000,245000,0,102000,1.03799637210217
0,1,1,0,1,0,0,0,32708,0,15684,0.629923703341126
0,1,1,0,1,0,0,167000,245000,0,78421,1.00667557433473
0,1,1,0,1,0,0,223000,49063,0,47052,0.82057590829656
0,1,1,0,1,0,0,557000,294000,0,133000,0.953559104074039
0,1,1,0,1,0,0,668000,736000,0,392000,1.06564213276816
0,1,1,0,1,0,0,33398,147000,0,196000,0.921904185170605
0,1,1,0,1,0,0,334000,49063,0,627000,0.808840132696647
0,1,1,0,1,0,0,334000,32708,0,471000,0.816995233226304
0,1,1,0,1,0,0,445000,0,0,235000,0.644672722599779
0,1,1,0,1,0,0,445000,65417,0,110000,0.782271096723539
0,1,1,0,1,0,0,445000,0,0,196000,0.615676057898582
0,1,1,0,1,0,0,445000,327000,0,62737,0.896986467147045
0,1,1,0,1,0,0,445000,0,0,23526,0.199141329289765
0,1,1,0,1,0,0,445000,0,0,102000,0.48106620183885
0,1,1,0,1,0,0,267000,0,0,549000,0.632182202780775
0,1,1,0,1,0,0,445000,16354,0,471000,0.768899629278531
0,1,1,0,1,0,0,445000,0,0,86263,0.443584707940252
0,1,1,0,1,0,0,445000,16354,0,157000,0.680879390229091
0,1,1,0,1,0,0,1e+05,0,0,47052,0.626845671173163
0,1,1,0,1,0,0,334000,32708,0,235000,0.852236342588002
0,1,1,0,1,0,0,668000,16354,0,196000,0.617944219563363
0,1,1,0,1,0,0,668000,491000,0,392000,1.07453833025104
0,1,1,0,1,0,0,334000,0,0,220000,0.671823257412018
0,1,1,0,1,0,0,445000,49063,0,196000,0.828375189283637
0,1,1,0,1,0,0,245000,16354,0,110000,0.772302342913462
0,1,1,0,1,0,0,334000,0,0,165000,0.63464598583606
0,1,1,0,1,0,0,668000,0,0,15684,0.109272019334328
0,1,1,0,1,0,0,66796,32708,0,23526,1.00015780297322
0,1,1,0,1,0,0,557000,0,0,314000,0.653708295779381
0,1,1,0,1,0,0,334000,49063,0,70579,0.7554493304975
0,1,1,0,1,0,0,557000,16354,0,157000,0.622178149098219
0,1,1,0,1,0,0,33398,0,0,157000,0.464363934526078
0,1,1,0,1,0,0,11133,0,0,86263,0.355425543608396
0,1,1,0,1,0,0,278000,32708,0,86263,0.786857662535988
0,1,1,0,1,0,0,668000,0,0,235000,0.573311594672404
0,1,1,0,1,0,0,668000,32708,0,667000,0.789476055719622
0,1,1,0,1,0,0,390000,81771,0,510000,0.913972929628943
0,1,1,0,1,0,0,278000,49063,0,392000,0.881340012842071
0,1,1,0,1,0,0,0,0,0,39210,0
0,1,1,0,1,0,0,557000,32708,0,274000,0.77108645228476
0,1,1,0,1,0,0,278000,131000,0,314000,1.03923368063658
0,1,1,0,1,0,0,557000,491000,0,549000,1.09706627484285
0,1,0,1,1,0,0,55663,0,0,23526,0.608375637967914
0,1,0,1,1,0,0,145000,0,16354,39210,0.758014928437736
0,1,0,1,1,0,0,557000,0,180000,314000,0.999637742546859
0,1,0,1,1,0,0,0,0,81771,180000,0.620988636682067
0,1,0,1,1,0,0,334000,0,32708,235000,0.852236342588002
0,1,0,1,1,0,0,167000,0,81771,180000,1.04763999023827
0,1,0,1,1,0,0,22265,0,32708,7842.1,0.967191355318421
0,1,0,1,1,0,0,278000,0,65417,31368,0.733881157450428
0,1,0,1,1,0,0,445000,0,0,70579,0.399282481590554
0,1,0,1,1,0,0,22265,0,81771,31368,0.940216937460828
0,1,0,1,1,0,0,223000,0,16354,62737,0.708376350838741
0,1,0,1,1,0,0,390000,0,114000,78421,0.857770905368651
0,1,0,1,1,0,0,445000,0,245000,235000,1.05200572348938
0,1,0,1,1,0,0,445000,0,81771,549000,0.904311690398002
0,1,0,1,1,0,0,445000,0,164000,110000,0.92129113523939
0,1,0,1,1,0,0,445000,0,0,70579,0.399282481590554
0,1,0,1,1,0,0,445000,0,0,39210,0.28114972047512
0,1,0,1,1,0,0,445000,0,65417,133000,0.813299708919541
0,1,0,1,1,0,0,557000,0,65417,110000,0.708698719145319
0,1,0,1,1,0,0,445000,0,81771,251000,0.921267283336773
0,1,0,1,1,0,0,445000,0,98125,133000,0.875284232868559
0,1,0,1,1,0,0,557000,0,114000,353000,0.942742620195231
0,1,0,1,1,0,0,557000,0,114000,86263,0.758429141209267
0,1,0,1,1,0,0,445000,0,49063,471000,0.858504497949224
0,1,0,1,1,0,0,334000,0,213000,196000,1.0691256595771
0,1,0,1,1,0,0,55663,0,131000,157000,1.02038040473812
0,1,0,1,1,0,0,668000,0,376000,392000,1.06131266950027
0,1,0,1,1,0,0,0,0,65417,7842.1,0.340294551535662
0,1,0,1,1,0,0,156000,0,32708,86263,0.93850188680031
0,1,0,1,1,0,0,668000,0,147000,157000,0.837906543535914
0,1,0,1,1,0,0,167000,0,180000,196000,1.09646903808676
0,1,0,1,1,0,0,122000,0,98125,86263,1.08816825254167
0,1,0,1,1,0,0,557000,0,180000,62737,0.787261196656094
0,1,0,1,1,0,0,557000,0,327000,235000,1.03449954625046
0,1,0,1,1,0,0,55663,0,114000,102000,1.05701254240181
0,1,0,1,1,0,0,557000,0,196000,314000,1.01057372138248
0,1,0,1,1,0,0,189000,0,98125,235000,1.04130602650378
0,1,0,1,1,0,0,445000,0,81771,314000,0.931234287291332
0,1,0,1,1,0,0,0,0,0,141000,0
0,1,0,1,1,0,0,390000,0,81771,392000,0.940731366703337
0,1,0,1,1,0,0,445000,0,16354,353000,0.771059300594173
0,1,0,1,1,0,0,668000,0,81771,627000,0.876802318288459
0,1,0,1,1,0,0,334000,0,32708,314000,0.852120966184394
0,1,0,1,1,0,0,668000,0,147000,627000,0.95136497862451
0,1,0,1,1,0,0,390000,0,65417,627000,0.853673262347239
0,1,0,1,1,0,0,390000,0,65417,667000,0.842245965966775
0,1,0,1,1,0,0,557000,0,81771,141000,0.786048942386682
0,1,0,1,1,0,0,668000,0,131000,235000,0.880727825778522
0,0,1,1,1,0,0,0,0,278000,62737,0.477585875462961
0,0,1,1,1,0,0,0,0,32708,23526,0.679756799763352
0,0,1,1,1,0,0,0,0,32708,102000,0.55429357493867
0,0,1,1,1,0,0,0,0,572000,7842.1,0.0716321550261808
0,0,1,1,1,0,0,0,0,229000,157000,0.675648430983988
0,0,1,1,1,0,0,0,0,180000,7842.1,0.173461278647637
0,0,1,1,1,0,0,0,0,196000,0,0
0,0,1,1,1,0,0,0,0,65417,0,0
0,0,1,1,1,0,0,0,0,49063,251000,0.445443056346058
0,0,1,1,1,0,0,0,0,1310000,0,0
0,0,1,1,1,0,0,0,0,32708,39210,0.68905474451065
0,0,1,1,1,0,0,0,0,32708,0,0
0,0,1,1,1,0,0,0,32708,32708,314000,0.579197865619273
0,0,1,1,1,0,0,0,0,0,627000,0
0,0,1,1,1,0,0,0,0,0,54894,0
0,0,1,1,1,0,0,0,0,0,31368,0
0,0,1,1,1,0,0,0,0,0,15684,0
0,0,1,1,1,0,0,0,0,16354,54894,0.538715401121196
0,0,1,1,1,0,0,0,0,0,15684,0
0,0,1,1,1,0,0,0,0,0,149000,0
0,0,1,1,1,0,0,0,0,16354,102000,0.401643442861249
0,0,1,1,1,0,0,0,0,0,235000,0
0,0,1,1,1,0,0,0,0,0,235000,0
0,0,1,1,1,0,0,0,0,0,7842.1,0
0,0,1,1,1,0,0,0,0,311000,23526,0.254482353573414
0,0,1,1,1,0,0,0,0,654000,157000,0.491384207885213
0,0,1,1,1,0,0,0,16354,164000,125000,0.856239553902835
0,0,1,1,1,0,0,0,0,16354,7842.1,0.629925756421638
0,0,1,1,1,0,0,0,0,49063,31368,0.668747586319536
0,0,1,1,1,0,0,0,32708,114000,118000,0.981333431106206
0,0,1,1,1,0,0,0,114000,294000,31368,0.807332193768406
0,0,1,1,1,0,0,0,0,131000,118000,0.691783679491618
0,0,1,1,1,0,0,0,0,114000,86263,0.683524754717732
0,0,1,1,1,0,0,0,0,65417,39210,0.661440446083897
0,0,1,1,1,0,0,0,0,16354,47052,0.570875447893642
0,0,1,1,1,0,0,0,0,0,31368,0
0,0,1,1,1,0,0,0,0,180000,353000,0.639505556890626
0,0,1,1,1,0,0,0,65417,245000,627000,0.805499321871855
0,0,1,1,1,0,0,0,16354,245000,392000,0.766620749783837
0,0,1,1,1,0,0,0,0,0,78421,0
0,0,1,1,1,0,0,0,164000,81771,627000,0.773576645276845
0,0,1,1,1,0,0,0,0,0,118000,0
0,0,1,1,1,0,0,0,0,16354,274000,0.216731702723413
0,0,1,1,1,0,0,0,0,196000,196000,0.693147180559945
0,0,1,1,1,0,0,0,32708,49063,353000,0.610003014637979
0,0,1,1,1,0,0,0,131000,131000,196000,1.07924435466466
0,0,1,1,1,0,0,0,32708,213000,392000,0.81773965405203
0,0,1,1,1,0,0,0,65417,98125,314000,0.873141692264824
1,1,1,1,0,0,313000,1e+05,81771,16354,0,1.02283559147305
1,1,1,1,0,0,313000,167000,49063,49063,0,1.10958443536924
1,1,1,1,0,0,447000,134000,360000,98125,0,1.21710584018489
1,1,1,1,0,0,268000,55663,0,49063,0,0.788067483745704
1,1,1,1,0,0,224000,89061,131000,32708,0,1.20707015594859
1,1,1,1,0,0,358000,66796,16354,32708,0,0.788712575387215
1,1,1,1,0,0,358000,55663,81771,16354,0,0.894346462995826
1,1,1,1,0,0,62600,11133,0,32708,0,0.91091681192027
1,1,1,1,0,0,17886,111000,0,147000,0,0.879134654014898
1,1,1,1,0,0,107000,11133,16354,98125,0,1.05343322253268
1,1,1,1,0,0,358000,111000,16354,32708,0,0.868958054517817
1,1,1,1,0,0,179000,111000,213000,16354,0,1.17135800172703
1,1,1,1,0,0,89428,445000,16354,0,0,0.571894696902069
1,1,1,1,0,0,537000,256000,360000,180000,0,1.30705822263908
1,1,1,1,0,0,420000,445000,49063,16354,0,0.937999599074822
1,1,1,1,0,0,268000,412000,0,16354,0,0.766115471659234
1,1,1,1,0,0,447000,267000,16354,32708,0,0.898077008490534
1,1,1,1,0,0,537000,0,0,376000,0,0.677517376032142
1,1,1,1,0,0,80485,178000,0,0,0,0.620194057865967
1,1,1,1,0,0,161000,557000,0,0,0,0.532214776009233
1,1,1,1,0,0,143000,557000,654000,16354,0,1.00763572605822
1,1,1,1,0,0,35771,334000,16354,0,0,0.47974889867634
1,1,1,1,0,0,152000,445000,81771,0,0,0.866851276253554
1,1,1,1,0,0,358000,223000,458000,164000,0,1.31242883263759
1,1,1,1,0,0,62600,33398,0,16354,0,0.96701685606558
1,1,1,1,0,0,537000,134000,442000,818000,0,1.2424044325248
1,1,1,1,0,0,62600,0,0,164000,0,0.589384051274367
1,1,1,1,0,0,358000,66796,16354,16354,0,0.711001548879239
1,1,1,1,0,0,89428,0,343000,0,0,0.509691805557379
1,1,1,1,0,0,179000,22265,81771,327000,0,1.08422454547405
1,1,1,1,0,0,107000,390000,0,0,0,0.520883962624468
1,1,1,1,0,0,537000,89061,654000,654000,0,1.23080931231027
1,1,1,1,0,0,537000,0,131000,65417,0,0.751482274000915
1,1,1,1,0,0,170000,44530,16354,49063,0,1.06646025412337
1,1,1,1,0,0,170000,11133,16354,32708,0,0.835485468465088
1,1,1,1,0,0,358000,11133,81771,65417,0,0.890239650601218
1,1,1,1,0,0,44714,22265,0,0,0,0.635877559014024
1,1,1,1,0,0,358000,312000,164000,98125,0,1.27657014547373
1,1,1,1,0,0,80485,11133,0,32708,0,0.848867005080339
1,1,1,1,0,0,537000,223000,1470000,654000,0,1.19090420613512
1,1,1,1,0,0,17886,0,0,32708,0,0.649598575995148
1,1,1,1,0,0,268000,122000,899000,409000,0,1.16015217073121
1,1,1,1,0,0,224000,44530,213000,327000,0,1.23280567012153
1,1,1,1,0,0,224000,89061,229000,180000,0,1.33174053740164
1,1,1,1,0,0,26828,11133,16354,0,0,1.03466726648195
1,1,1,1,0,0,268000,11133,0,65417,0,0.621782661528354
1,1,1,1,0,0,0,111000,262000,327000,0,1.01539306616558
1,1,1,1,0,0,62600,11133,65417,196000,0,1.05910817846348
1,1,1,0,1,0,224000,77928,16354,0,267000,1.09405251402196
1,1,1,0,1,0,447000,77928,360000,0,180000,1.22284570236604
1,1,1,0,1,0,268000,122000,16354,0,235000,1.14174919695776
1,1,1,0,1,0,224000,44530,49063,0,267000,1.12956904263449
1,1,1,0,1,0,358000,44530,114000,0,94105,1.10551385139715
1,1,1,0,1,0,313000,1e+05,16354,0,173000,1.09449909964209
1,1,1,0,1,0,358000,33398,16354,0,180000,0.926998927381597
1,1,1,0,1,0,224000,11133,0,0,322000,0.761396064344975
1,1,1,0,1,0,179000,44530,98125,0,62737,1.25001556368151
1,1,1,0,1,0,152000,1e+05,16354,0,180000,1.18853118362027
1,1,1,0,1,0,17886,111000,49063,0,204000,1.10106626161154
1,1,1,0,1,0,134000,44530,278000,0,165000,1.2316092284529
1,1,1,0,1,0,537000,33398,16354,0,235000,0.84414398069991
1,1,1,0,1,0,224000,445000,16354,0,78421,0.990494549552002
1,1,1,0,1,0,313000,334000,0,0,471000,1.08153202708265
1,1,1,0,1,0,116000,390000,0,0,392000,0.988423596560062
1,1,1,0,1,0,107000,234000,0,0,31368,0.858692304688274
1,1,1,0,1,0,179000,557000,32708,0,204000,1.07240018790695
1,1,1,0,1,0,89428,156000,0,0,31368,0.934976663690232
1,1,1,0,1,0,179000,557000,16354,0,141000,0.981288855904921
1,1,1,0,1,0,259000,445000,0,0,149000,1.00614580408015
1,1,1,0,1,0,53657,278000,0,0,23526,0.657092753437538
1,1,1,0,1,0,134000,445000,0,0,15684,0.648635785219311
1,1,1,0,1,0,367000,557000,0,0,196000,1.0180061874278
1,1,1,0,1,0,152000,145000,16354,0,70579,1.18038325424978
1,1,1,0,1,0,447000,345000,16354,0,235000,1.12995654092906
1,1,1,0,1,0,358000,66796,0,0,78421,0.799973779085171
1,1,1,0,1,0,268000,55663,0,0,102000,0.899667210541556
1,1,1,0,1,0,268000,11133,0,0,39210,0.520127698972496
1,1,1,0,1,0,537000,122000,32708,0,78421,0.910085044660903
1,1,1,0,1,0,224000,0,32708,0,94105,0.860627891456578
1,1,1,0,1,0,447000,178000,327000,0,70579,1.21516618333858
1,1,1,0,1,0,134000,0,49063,0,62737,1.00092443790607
1,1,1,0,1,0,179000,156000,131000,0,86263,1.35356313759157
1,1,1,0,1,0,179000,0,0,0,62737,0.572560384922296
1,1,1,0,1,0,268000,0,0,0,86263,0.555080707496948
1,1,1,0,1,0,224000,89061,81771,0,549000,1.09119939813278
1,1,1,0,1,0,224000,33398,49063,0,314000,1.07041226675327
1,1,1,0,1,0,537000,55663,213000,0,627000,1.13902639029785
1,1,1,0,1,0,89428,55663,81771,0,78421,1.3719674752355
1,1,1,0,1,0,268000,55663,65417,0,314000,1.14937848565199
1,1,1,0,1,0,125000,66796,0,0,157000,1.04358696234979
1,1,1,0,1,0,268000,44530,0,0,196000,0.918291702018262
1,1,1,0,1,0,268000,33398,180000,0,549000,1.10166468997085
1,1,1,0,1,0,0,0,0,0,62737,0
1,1,1,0,1,0,537000,33398,164000,0,627000,1.0699315651626
1,1,1,0,1,0,537000,66796,32708,0,314000,0.991034522141283
1,1,1,0,1,0,17886,0,0,0,125000,0.37711388871481
1,1,0,1,1,0,179000,89061,0,49063,549000,1.01136566287666
1,1,0,1,1,0,358000,89061,0,114000,314000,1.2314911027896
1,1,0,1,1,0,358000,44530,0,16354,471000,0.926379628195349
1,1,0,1,1,0,447000,0,0,0,157000,0.572987636292514
1,1,0,1,1,0,537000,1e+05,0,98125,212000,1.12903430146246
1,1,0,1,1,0,358000,134000,0,16354,94105,1.03153561525096
1,1,0,1,1,0,224000,33398,0,32708,86263,1.07372133228856
1,1,0,1,1,0,313000,0,0,49063,314000,0.90308392342323
1,1,0,1,1,0,179000,11133,0,32708,94105,1.03522486148157
1,1,0,1,1,0,313000,55663,0,180000,549000,1.15199681649166
1,1,0,1,1,0,107000,33398,0,16354,471000,0.768235103123968
1,1,0,1,1,0,268000,22265,0,98125,549000,0.996392904252233
1,1,0,1,1,0,268000,445000,0,81771,173000,1.22938286806264
1,1,0,1,1,0,71543,445000,0,16354,133000,0.92178824202199
1,1,0,1,1,0,17886,167000,0,0,31368,0.685784318733295
1,1,0,1,1,0,277000,445000,0,16354,361000,1.14168917641317
1,1,0,1,1,0,26828,167000,0,16354,78421,1.05409987629597
1,1,0,1,1,0,80485,189000,0,0,39210,0.912959564611731
1,1,0,1,1,0,98371,445000,0,0,125000,0.866385411551258
1,1,0,1,1,0,80485,390000,0,0,15684,0.585328060696934
1,1,0,1,1,0,537000,234000,0,0,471000,1.0447163623109
1,1,0,1,1,0,313000,390000,0,0,274000,1.08780709416393
1,1,0,1,1,0,53657,289000,0,0,31368,0.685689372795723
1,1,0,1,1,0,206000,334000,0,0,314000,1.07806587762925
1,1,0,1,1,0,358000,223000,0,81771,118000,1.23732937623121
1,1,0,1,1,0,313000,11133,0,98125,62737,0.957112376962659
1,1,0,1,1,0,161000,66796,0,196000,149000,1.32455610141227
1,1,0,1,1,0,179000,145000,0,81771,39210,1.25705988461564
1,1,0,1,1,0,179000,66796,0,180000,94105,1.30735235514224
1,1,0,1,1,0,224000,77928,0,196000,94105,1.29295316793277
1,1,0,1,1,0,358000,11133,0,164000,196000,1.10184412167887
1,1,0,1,1,0,17886,0,0,32708,102000,0.85065821936627
1,1,0,1,1,0,170000,55663,0,98125,235000,1.26152304836151
1,1,0,1,1,0,116000,22265,0,164000,47052,1.16656481835166
1,1,0,1,1,0,447000,89061,0,114000,118000,1.13579809863146
1,1,0,1,1,0,402000,77928,0,147000,23526,1.0077948094572
1,1,0,1,1,0,537000,145000,0,327000,627000,1.2698152468311
1,1,0,1,1,0,116000,11133,0,81771,196000,1.13121193294243
1,1,0,1,1,0,358000,11133,0,114000,196000,1.06312684981177
1,1,0,1,1,0,358000,89061,0,409000,706000,1.21075407944366
1,1,0,1,1,0,268000,167000,0,131000,314000,1.3287290388756
1,1,0,1,1,0,537000,1e+05,0,213000,549000,1.20977511116662
1,1,0,1,1,0,268000,66796,0,294000,392000,1.25556443045679
1,1,0,1,1,0,268000,145000,0,180000,274000,1.3524204788123
1,1,0,1,1,0,224000,22265,0,164000,235000,1.19945728440003
1,1,0,1,1,0,537000,55663,0,491000,706000,1.1909148549573
1,1,0,1,1,0,179000,66796,0,180000,392000,1.22277355743103
1,1,0,1,1,0,17886,0,0,0,141000,0.351857673942781
1,0,1,1,1,0,107000,0,0,49063,196000,0.962668641540235
1,0,1,1,1,0,71543,0,0,81771,180000,1.00774039956603
1,0,1,1,1,0,224000,0,0,131000,180000,1.07555310555934
1,0,1,1,1,0,447000,0,0,16354,314000,0.765588606810423
1,0,1,1,1,0,224000,0,0,65417,251000,0.976831688364381
1,0,1,1,1,0,143000,0,0,32708,314000,0.825162581700781
1,0,1,1,1,0,313000,0,0,98125,235000,1.00519424798823
1,0,1,1,1,0,286000,0,0,65417,227000,0.961816907402083
1,0,1,1,1,0,134000,0,0,245000,157000,1.0640793360399
1,0,1,1,1,0,89428,0,0,98125,110000,1.09501144028253
1,0,1,1,1,0,134000,0,0,32708,125000,0.965828255714569
1,0,1,1,1,0,0,0,0,16354,471000,0.146896170477064
1,0,1,1,1,0,537000,0,0,131000,376000,0.970204285678971
1,0,1,1,1,0,537000,0,0,16354,196000,0.673033522759706
1,0,1,1,1,0,268000,0,0,32708,94105,0.811132054564203
1,0,1,1,1,0,537000,0,0,0,102000,0.439046545604051
1,0,1,1,1,0,215000,0,0,0,165000,0.684465517875581
1,0,1,1,1,0,358000,0,16354,0,102000,0.660426381488416
1,0,1,1,1,0,313000,0,16354,0,102000,0.697766811761441
1,0,1,1,1,0,340000,0,0,0,274000,0.687358753655609
1,0,1,1,1,0,224000,0,0,0,157000,0.677604343485721
1,0,1,1,1,0,358000,0,0,0,165000,0.623421211053362
