"ACRU.action","ACSA.action","BEAL.action","FAGR.action","TSCA.action","FRAM.action","PIST.action","PRSE.action","QURU.action","environment.initial","ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome","diversity.desirability"
0,1,1,0,0,0,1,1,0,0,0,0,234,0,0,0,17,61,0,0.693410003331182
0,1,1,0,0,0,1,1,1,0,0,10,167,0,0,0,25,66,5,1.05721129789134
0,1,1,0,0,0,1,1,1,0,0,0,174,0,0,0,21,50,0,0.77794497165931
0,1,1,0,0,0,1,1,1,0,0,0,120,0,0,0,41,40,54,1.26786832732411
0,1,1,0,0,1,0,0,0,0,0,0,276,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,0,239,0,0,17,0,0,0,0.244242226664771
0,1,1,0,0,1,0,0,0,0,0,0,239,0,0,0,0,0,0,0
0,1,1,0,0,1,0,0,1,0,0,4,241,0,0,1,0,0,54,0.561161218222207
0,1,1,0,0,1,0,0,1,0,0,6,147,0,0,0,0,0,39,0.63654197999185
0,1,1,0,0,1,0,0,1,0,0,6,309,0,0,3,0,0,4,0.211837180056037
0,1,1,0,0,1,0,1,0,0,0,0,94,0,0,0,0,108,0,0.690743528773501
0,1,1,0,0,1,0,1,0,0,0,0,147,0,0,0,0,57,0,0.592396893241061
0,1,1,0,0,1,0,1,0,0,0,4,164,0,0,0,0,63,0,0.667782388572379
0,1,1,0,0,1,0,1,1,0,0,0,117,0,0,0,0,91,1,0.71236982390562
0,1,1,0,0,1,0,1,1,0,0,0,216,0,0,0,0,54,6,0.594256549088096
0,1,1,0,0,1,0,1,1,0,0,9,118,0,0,0,0,72,12,0.989513833714993
0,1,1,0,0,1,1,0,0,0,0,3,190,0,0,0,95,0,0,0.68779132986321
0,1,1,0,0,1,1,0,0,0,0,0,289,0,0,0,6,0,0,0.0993554591199513
0,1,1,0,0,1,1,0,0,0,0,4,223,0,0,6,164,0,0,0.79886541555212
0,1,1,0,0,1,1,0,1,0,0,6,191,0,0,12,232,0,8,0.931004482553494
0,1,1,0,0,1,1,0,1,0,0,0,186,0,0,0,12,0,18,0.496415200507117
0,1,1,0,0,1,1,0,1,0,0,0,187,0,0,0,18,0,29,0.635254525342546
0,1,1,0,0,1,1,1,0,0,0,0,196,0,0,0,0,157,0,0.687031613168805
0,1,1,0,0,1,1,1,0,0,0,0,198,0,0,0,112,34,0,0.912022461153869
0,1,1,0,0,1,1,1,0,0,0,0,171,0,0,0,10,32,0,0.604701236218878
0,1,1,0,0,1,1,1,1,0,0,0,172,0,0,0,25,82,0,0.874251481071231
0,1,1,0,0,1,1,1,1,0,0,2,177,0,0,0,11,66,11,0.917452006707381
0,1,1,0,0,1,1,1,1,0,0,0,115,0,0,0,139,25,6,1.01115049990369
0,1,1,0,1,0,0,0,0,0,0,0,81,0,172,0,0,0,0,0.626988573548147
0,1,1,0,1,0,0,0,0,0,0,0,23,0,273,0,0,0,0,0.273122403473167
0,1,1,0,1,0,0,0,0,0,0,0,102,0,213,0,0,0,0,0.629707691996734
0,1,1,0,1,0,0,0,1,0,0,0,29,0,220,0,0,0,2,0.403397426668648
0,1,1,0,1,0,0,0,1,0,0,0,61,0,167,0,0,0,1,0.606349635046947
0,1,1,0,1,0,0,0,1,0,0,0,84,0,198,0,0,0,28,0.857323234688024
0,1,1,0,1,0,0,1,0,0,0,0,41,0,150,0,0,39,0,0.887076469582451
0,1,1,0,1,0,0,1,0,0,0,0,58,0,271,0,0,35,0,0.737491567575695
0,1,1,0,1,0,0,1,0,0,0,1,38,0,166,0,0,40,0,0.871162597886171
0,1,1,0,1,0,0,1,1,0,0,0,80,0,250,0,0,24,5,0.826921715145679
0,1,1,0,1,0,0,1,1,0,0,1,56,0,201,0,0,19,2,0.797109214916976
0,1,1,0,1,0,0,1,1,0,0,0,46,0,212,0,0,24,16,0.890554875924357
0,1,1,0,1,0,1,0,0,0,0,0,16,0,151,0,43,0,0,0.758049055052167
0,1,1,0,1,0,1,0,0,0,0,0,40,0,180,0,53,0,0,0.874259770485114
0,1,1,0,1,0,1,0,0,0,0,0,86,0,204,0,5,0,0,0.6835260824951
0,1,1,0,1,0,1,0,1,0,0,0,79,0,193,0,12,0,0,0.752127524777426
0,1,1,0,1,0,1,0,1,0,0,0,38,0,197,0,15,0,1,0.666328789141666
0,1,1,0,1,0,1,0,1,0,0,0,57,0,173,0,0,0,1,0.585390142925754
0,1,1,0,1,0,1,1,0,0,0,0,37,0,141,0,10,24,0,0.966594528589705
0,1,1,0,1,0,1,1,0,0,0,0,44,0,89,0,3,43,0,1.1034728302017
0,1,1,0,1,0,1,1,0,0,0,0,50,0,222,0,21,46,0,1.00284965169389
0,1,1,0,1,0,1,1,1,0,0,0,25,0,228,0,9,47,0,0.817177336769214
0,1,1,0,1,0,1,1,1,0,0,0,33,0,195,0,12,43,7,1.01887568413917
0,1,1,0,1,0,1,1,1,0,0,0,44,0,215,0,9,52,9,1.03555247508714
0,1,1,0,1,1,0,0,0,0,0,0,83,0,252,0,0,0,0,0.559862172123585
0,1,1,0,1,1,0,0,0,0,0,0,69,0,123,0,0,0,0,0.653057744277687
0,1,1,0,1,1,0,0,0,0,0,4,55,0,139,1,0,0,0,0.711192365742424
0,1,1,0,1,1,0,0,1,0,0,2,97,0,223,0,0,0,35,0.904711281881365
0,1,1,0,1,1,0,0,1,0,0,0,45,0,171,0,0,0,11,0.680892183990648
0,1,1,0,1,1,0,0,1,0,0,0,43,0,239,0,0,0,19,0.635513140195332
0,1,1,0,1,1,0,1,0,0,0,0,79,0,100,0,0,51,0,1.06318145582474
0,1,1,0,1,1,0,1,0,0,0,0,29,0,151,0,0,45,0,0.853608640122973
0,1,1,0,1,1,0,1,0,0,0,0,1,0,171,1,0,43,0,0.55603732834723
0,1,1,0,1,1,0,1,1,0,0,0,53,0,146,0,0,36,4,0.988664817970929
0,1,1,0,1,1,0,1,1,0,0,0,65,0,226,3,0,27,0,0.822346061987105
0,1,1,0,1,1,0,1,1,0,0,1,74,0,142,0,0,16,0,0.873400347847571
0,1,1,0,1,1,1,0,0,0,0,0,36,0,183,0,10,0,0,0.60678532807677
0,1,1,0,1,1,1,0,0,0,0,1,80,0,191,6,1,0,0,0.740541845096688
0,1,1,0,1,1,1,0,0,0,0,0,46,0,207,5,56,0,0,0.92946566524657
0,1,1,0,1,1,1,0,1,0,0,0,62,0,220,0,20,0,0,0.735609012270913
0,1,1,0,1,1,1,0,1,0,0,1,98,0,208,0,9,0,1,0.776852074559879
0,1,1,0,1,1,1,0,1,0,0,0,33,0,143,0,22,0,8,0.911808217513454
0,1,1,0,1,1,1,1,0,0,0,0,37,0,195,1,5,3,0,0.616822231764756
0,1,1,0,1,1,1,1,0,0,0,0,86,0,111,0,11,43,0,1.16712555746216
0,1,1,0,1,1,1,1,0,0,0,0,46,0,136,2,3,13,0,0.886992158684409
0,1,1,0,1,1,1,1,1,0,0,0,28,0,286,0,23,44,6,0.893084507361756
0,1,1,0,1,1,1,1,1,0,0,0,33,0,163,0,9,32,2,0.967129256087857
0,1,1,0,1,1,1,1,1,0,0,0,47,0,214,0,2,12,3,0.72194911541859
0,1,1,1,0,0,0,0,0,0,0,0,21,163,0,0,0,0,0,0.355064812371517
0,1,1,1,0,0,0,0,0,0,0,0,73,231,0,0,0,0,0,0.551231548990541
0,1,1,1,0,0,0,0,0,0,0,0,41,237,0,0,0,0,0,0.418316407993145
0,1,1,1,0,0,0,0,1,0,0,0,9,213,0,0,0,0,1,0.197619069701672
0,1,1,1,0,0,0,0,1,0,0,0,1,258,0,0,0,0,1,0.0504371198240766
0,1,1,1,0,0,0,0,1,0,0,0,9,201,0,0,0,0,0,0.176920351117944
0,1,1,1,0,0,0,1,0,0,0,0,38,215,0,0,0,33,0,0.731865238632985
0,1,1,1,0,0,0,1,0,0,0,0,40,196,0,0,0,20,0,0.69369190992949
0,1,1,1,0,0,0,1,0,0,0,0,38,254,0,0,0,27,0,0.643878333899491
0,1,1,1,0,0,0,1,1,0,0,0,22,197,0,0,0,9,0,0.47948120030842
0,1,1,1,0,0,0,1,1,0,0,0,33,201,0,0,0,11,0,0.57176480626289
0,1,1,1,0,0,0,1,1,0,0,2,18,209,0,0,0,32,11,0.799768089993535
0,1,1,1,0,0,1,0,0,0,0,1,45,209,0,0,3,0,0,0.548527385052183
0,1,1,1,0,0,1,0,0,0,0,0,16,176,0,0,2,0,0,0.341296834095951
0,1,1,1,0,0,1,0,0,0,0,0,6,234,0,0,8,0,0,0.255641527848413
0,1,1,1,0,0,1,0,1,0,0,0,17,178,0,0,10,0,2,0.526273169632484
0,1,1,1,0,0,1,0,1,0,0,0,34,176,0,0,2,0,1,0.519565708785556
0,1,1,1,0,0,1,0,1,0,0,0,14,219,0,0,103,0,43,1.03974675334917
0,1,1,1,0,0,1,1,0,0,0,0,2,259,0,0,17,13,0,0.442691889723878
0,1,1,1,0,0,1,1,0,0,0,0,14,190,0,0,0,6,0,0.372669753858067
0,1,1,1,0,0,1,1,0,0,0,0,10,170,0,0,8,11,0,0.574088917374212
0,1,1,1,0,0,1,1,1,0,0,0,77,123,0,0,1,8,0,0.830337957577348
0,1,1,1,0,0,1,1,1,0,0,3,19,228,0,0,0,9,0,0.472248903136583
0,1,1,1,0,0,1,1,1,0,0,0,0,179,0,0,0,9,0,0.19220217324739
0,1,1,1,0,1,0,0,0,0,0,0,36,188,0,0,0,0,0,0.440852432228029
0,1,1,1,0,1,0,0,0,0,0,0,23,270,0,0,0,0,0,0.27508627490126
0,1,1,1,0,1,0,0,0,0,0,0,46,242,0,0,0,0,0,0.439208973301166
0,1,1,1,0,1,0,0,1,0,0,0,30,189,0,0,0,0,0,0.399454801523637
0,1,1,1,0,1,0,0,1,0,0,0,28,205,0,0,0,0,1,0.393275081134285
0,1,1,1,0,1,0,0,1,0,0,0,2,199,0,0,0,0,3,0.131601408808441
0,1,1,1,0,1,0,1,0,0,0,0,15,147,0,1,0,0,0,0.343968953733097
0,1,1,1,0,1,0,1,0,0,0,0,4,215,0,0,0,22,0,0.388384952304721
0,1,1,1,0,1,0,1,0,0,0,0,5,265,0,0,0,19,0,0.328641449175817
0,1,1,1,0,1,0,1,1,0,0,1,12,174,0,1,0,8,1,0.490665484097264
0,1,1,1,0,1,0,1,1,0,0,0,22,189,0,0,0,6,3,0.517538848618143
0,1,1,1,0,1,0,1,1,0,0,0,25,184,0,0,0,20,1,0.655754437215203
0,1,1,1,0,1,1,0,0,0,0,0,17,238,0,0,19,0,0,0.479882165559862
0,1,1,1,0,1,1,0,0,0,0,0,75,204,0,0,2,0,0,0.620225197374446
0,1,1,1,0,1,1,0,0,0,0,0,107,196,0,0,4,0,0,0.710403656573891
0,1,1,1,0,1,1,0,1,0,0,0,64,163,0,0,16,0,0,0.798365066293809
0,1,1,1,0,1,1,0,1,0,0,0,37,197,0,0,0,0,0,0.436538648138812
0,1,1,1,0,1,1,0,1,0,0,0,40,226,0,0,1,0,0,0.446439340047837
0,1,1,1,0,1,1,1,0,0,0,0,22,305,0,0,0,13,0,0.399409242650962
0,1,1,1,0,1,1,1,0,0,0,1,42,171,0,0,0,5,0,0.62078962163373
0,1,1,1,0,1,1,1,0,0,0,0,0,285,0,0,4,15,0,0.265957481545767
0,1,1,1,0,1,1,1,1,0,0,0,76,128,0,0,3,22,0,0.973047861705508
0,1,1,1,0,1,1,1,1,0,0,0,76,177,0,0,0,2,0,0.652241855399803
0,1,1,1,0,1,1,1,1,0,0,0,14,179,0,0,16,0,0,0.510514723658853
0,1,1,1,1,0,0,0,0,0,0,0,24,109,154,0,0,0,0,0.909235136097509
0,1,1,1,1,0,0,0,0,0,0,0,0,144,73,0,0,0,0,0.638622448735037
0,1,1,1,1,0,0,0,0,0,0,0,41,144,109,0,0,0,0,0.992197151567262
0,1,1,1,1,0,0,0,1,0,0,0,14,112,164,0,0,0,1,0.856152234996809
0,1,1,1,1,0,0,0,1,0,0,0,39,87,71,0,0,0,0,1.04938047091089
0,1,1,1,1,0,0,0,1,0,0,1,0,308,29,0,0,0,0,0.312624853395833
0,1,1,1,1,0,0,1,0,0,0,0,5,115,74,0,0,6,0,0.883488576365931
0,1,1,1,1,0,0,1,0,0,0,0,1,149,174,0,0,18,0,0.87782151691251
0,1,1,1,1,0,0,1,0,0,0,0,10,180,73,0,0,4,0,0.806324311065079
0,1,1,1,1,0,0,1,1,0,0,0,33,112,153,0,0,0,1,0.972973255375679
0,1,1,1,1,0,0,1,1,0,0,0,5,146,84,0,0,12,0,0.903472355932099
0,1,1,1,1,0,0,1,1,0,0,0,3,131,79,0,0,3,0,0.789959410386692
0,1,1,1,1,0,1,0,0,0,0,0,12,155,135,0,8,0,0,0.928838747987044
0,1,1,1,1,0,1,0,0,0,0,0,17,112,82,0,4,0,0,0.982114046015316
0,1,1,1,1,0,1,0,0,0,0,0,18,133,42,0,0,0,0,0.809709620700089
0,1,1,1,1,0,1,0,1,0,0,0,21,97,112,0,0,0,0,0.933062745044627
0,1,1,1,1,0,1,0,1,0,0,0,1,125,113,0,0,0,0,0.716070076294347
0,1,1,1,1,0,1,0,1,0,0,0,2,94,93,0,1,0,4,0.857894580701304
0,1,1,1,1,0,1,1,0,0,0,0,6,165,84,0,0,0,0,0.735694246680769
0,1,1,1,1,0,1,1,0,0,0,0,0,111,87,0,6,4,0,0.877982344468309
0,1,1,1,1,0,1,1,0,0,0,0,16,91,61,0,0,2,0,0.976979409258722
0,1,1,1,1,0,1,1,1,0,0,0,5,93,127,0,2,10,1,0.97982173376927
0,1,1,1,1,0,1,1,1,0,0,0,23,136,81,0,1,3,1,1.01356984392862
0,1,1,1,1,0,1,1,1,0,0,0,9,149,61,0,12,0,0,0.914516384574056
0,1,1,1,1,1,0,0,0,0,0,0,21,164,102,0,0,0,0,0.87878433314514
0,1,1,1,1,1,0,0,0,0,0,0,6,270,81,0,0,0,0,0.616461643758919
0,1,1,1,1,1,0,0,0,0,0,0,27,140,90,0,0,0,0,0.935066727396608
0,1,1,1,1,1,0,0,1,0,0,0,0,155,55,0,0,0,0,0.575039824478092
0,1,1,1,1,1,0,0,1,0,0,0,14,126,194,0,0,0,0,0.816282293130037
0,1,1,1,1,1,0,0,1,0,0,0,9,131,41,0,0,0,2,0.771952712232823
0,1,1,1,1,1,0,1,0,0,0,0,7,167,42,0,0,6,0,0.735744866105365
0,1,1,1,1,1,0,1,0,0,0,0,12,116,82,1,0,20,0,1.10258669012117
0,1,1,1,1,1,0,1,0,0,0,0,0,148,75,0,0,19,0,0.863551917741502
0,1,1,1,1,1,0,1,1,0,0,0,15,130,129,0,0,22,0,1.06766024583657
0,1,1,1,1,1,0,1,1,0,0,0,40,125,97,0,0,0,2,1.04478374480051
0,1,1,1,1,1,0,1,1,0,0,0,6,173,61,0,0,4,0,0.748895742413957
0,1,1,1,1,1,1,0,0,0,0,0,13,139,73,0,0,0,0,0.827479257511093
0,1,1,1,1,1,1,0,0,0,0,0,3,110,140,0,0,0,0,0.742169661579407
0,1,1,1,1,1,1,0,0,0,0,0,23,144,73,0,12,0,0,1.0421596386757
0,1,1,1,1,1,1,0,1,0,0,0,3,119,61,0,1,0,0,0.743333375756549
0,1,1,1,1,1,1,0,1,0,0,0,18,128,109,0,0,0,5,0.9741790381348
0,1,1,1,1,1,1,0,1,0,0,0,20,63,115,0,11,0,0,1.06972096968585
0,1,1,1,1,1,1,1,0,0,0,0,17,119,54,0,0,0,0,0.866574277193652
0,1,1,1,1,1,1,1,0,0,0,0,3,208,81,0,1,5,0,0.739035337060718
0,1,1,1,1,1,1,1,0,0,0,0,7,132,120,0,4,22,0,1.06933709122656
0,1,1,1,1,1,1,1,1,0,0,0,1,121,140,0,0,4,0,0.780241524469715
0,1,1,1,1,1,1,1,1,0,0,0,9,138,82,0,0,7,0,0.909982741183338
0,1,1,1,1,1,1,1,1,0,0,0,26,69,109,0,7,13,0,1.23670636141248
1,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,167,0.231885715042758
1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,317,0.115494737245009
1,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,332,0.178069556036752
1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,173,0,0.181066212583205
1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,329,0,0.142828417602591
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,136,42,0.546372379348239
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,202,189,0.692594361209622
1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,209,17,0.33324898007998
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,0
1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,449,0,0,0.050553374841198
1,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,422,0,0,0.163868731134049
1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,150,0,144,0.754833128458888
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,305,0,47,0.39302882007073
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,244,0,118,0.648535526665706
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,121,152,0,0.708308780892305
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,170,118,0,0.676757285741873
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,55,210,0,0.533511697358938
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,62,145,14,0.807866198629099
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,53,139,51,0.979314713330798
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,129,103,18,0.89618260749249
1,0,0,0,0,1,0,0,0,0,49,0,0,0,0,225,0,0,0,0.469617941777066
1,0,0,0,0,1,0,0,0,0,17,0,0,0,0,279,0,0,0,0.219843528725693
1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,194,0,0,0,0.488630643772058
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,0,0,142,0.439277190890553
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,0,0,337,0.300657878456811
1,0,0,0,0,1,0,0,1,0,21,0,0,0,0,59,0,0,267,0.672653102207678
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,377,0,0.0697566682137203
1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,7,0,303,0,0.243607676910439
1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7,0,185,0,0.188145118009148
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,184,52,0.527336666185408
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,307,37,0.341379386219021
1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,261,136,0.65866082244191
1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,214,0,0,0.0525693263147386
1,0,0,0,0,1,1,0,0,0,13,0,0,0,0,8,409,0,0,0.227530853334249
1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,5,456,0,0,0.0874242353781337
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,228,0,50,0.510224431618751
1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,2,238,0,80,0.632516949799187
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,182,0,67,0.582337946476067
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,141,92,0,0.670868094630793
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,48,169,0,0.528420250565445
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,23,252,0,0.287562017596574
1,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,64,88,65,1.14451315354181
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,180,146,7,0.775229063634972
1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,60,127,60,1.0294972133612
1,0,0,0,1,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,277,0,0,0,0,0.0238338863025336
1,0,0,0,1,0,0,0,0,0,17,0,0,0,303,0,0,0,0,0.207615786674102
1,0,0,0,1,0,0,0,1,0,3,0,0,0,249,0,0,0,55,0.523118323243541
1,0,0,0,1,0,0,0,1,0,1,0,0,0,330,0,0,0,27,0.286431949098772
1,0,0,0,1,0,0,0,1,0,0,0,0,0,144,0,0,0,45,0.548874384484994
1,0,0,0,1,0,0,1,0,0,0,0,0,0,239,0,0,94,0,0.595095948103533
1,0,0,0,1,0,0,1,0,0,0,0,0,0,204,0,0,98,0,0.630217442361836
1,0,0,0,1,0,0,1,0,0,0,0,0,0,392,0,0,104,0,0.513528961586693
1,0,0,0,1,0,0,1,1,0,0,0,0,0,207,0,0,84,4,0.664580174125415
1,0,0,0,1,0,0,1,1,0,0,0,0,0,170,0,0,22,35,0.731003539840183
1,0,0,0,1,0,0,1,1,0,0,0,0,0,197,0,0,39,10,0.600063691662524
1,0,0,0,1,0,1,0,0,0,0,0,0,0,251,0,20,0,0,0.263361133820079
1,0,0,0,1,0,1,0,0,0,0,0,0,0,295,0,33,0,0,0.326420682626093
1,0,0,0,1,0,1,0,0,0,0,0,0,0,250,0,56,0,0,0.475921951146074
1,0,0,0,1,0,1,0,1,0,0,0,0,0,221,0,0,0,41,0.433800947385906
1,0,0,0,1,0,1,0,1,0,0,0,0,0,261,0,7,0,3,0.180506148478909
1,0,0,0,1,0,1,0,1,0,0,0,0,0,298,0,10,0,5,0.222858463796634
1,0,0,0,1,0,1,1,0,0,0,0,0,0,220,0,2,36,0,0.448343164987279
1,0,0,0,1,0,1,1,0,0,0,0,0,0,149,0,32,35,0,0.833941691815674
1,0,0,0,1,0,1,1,0,0,0,0,0,0,213,0,35,48,0,0.784244380094953
1,0,0,0,1,0,1,1,1,0,0,0,0,0,164,0,18,91,34,1.10538436408465
1,0,0,0,1,0,1,1,1,0,0,0,0,0,160,0,13,38,0,0.690244739381209
1,0,0,0,1,0,1,1,1,0,0,0,0,0,151,0,46,75,8,1.08416853014706
1,0,0,0,1,1,0,0,0,0,0,0,0,0,281,9,0,0,0,0.138319946157042
1,0,0,0,1,1,0,0,0,0,3,0,0,0,315,15,0,0,0,0.234638072224853
1,0,0,0,1,1,0,0,0,0,0,0,0,0,230,19,0,0,0,0.26965136370769
1,0,0,0,1,1,0,0,1,0,1,0,0,0,336,0,0,0,11,0.159885819577869
1,0,0,0,1,1,0,0,1,0,1,0,0,0,250,1,0,0,28,0.371693332631866
1,0,0,0,1,1,0,0,1,0,0,0,0,0,320,0,0,0,4,0.0665216142537903
1,0,0,0,1,1,0,1,0,0,0,0,0,0,188,2,0,29,0,0.441633545146373
1,0,0,0,1,1,0,1,0,0,2,0,0,0,275,0,0,10,0,0.192498950430815
1,0,0,0,1,1,0,1,0,0,0,0,0,0,211,0,0,55,0,0.509641454077805
1,0,0,0,1,1,0,1,1,0,0,0,0,0,183,0,0,79,10,0.747168988190059
1,0,0,0,1,1,0,1,1,0,0,0,0,0,199,0,0,161,31,0.910069794712445
1,0,0,0,1,1,0,1,1,0,0,0,0,0,221,0,0,10,8,0.318909826831919
1,0,0,0,1,1,1,0,0,0,3,0,0,0,251,2,46,0,0,0.519406079667253
1,0,0,0,1,1,1,0,0,0,0,0,0,0,269,1,84,0,0,0.566568178061082
1,0,0,0,1,1,1,0,0,0,0,0,0,0,187,0,67,0,0,0.57697317705396
1,0,0,0,1,1,1,0,1,0,3,0,0,0,200,0,33,0,11,0.631975754827218
1,0,0,0,1,1,1,0,1,0,0,0,0,0,213,2,6,0,3,0.244735697664861
1,0,0,0,1,1,1,0,1,0,0,0,0,0,251,0,135,0,8,0.733365337864674
1,0,0,0,1,1,1,1,0,0,0,0,0,0,150,0,15,36,0,0.720107251763596
1,0,0,0,1,1,1,1,0,0,0,0,0,0,129,0,49,130,0,1.0210268176187
1,0,0,0,1,1,1,1,0,0,0,0,0,0,158,0,18,60,0,0.813080192340365
1,0,0,0,1,1,1,1,1,0,0,0,0,0,209,0,18,20,4,0.608981332684231
1,0,0,0,1,1,1,1,1,0,0,0,0,0,265,0,35,52,5,0.789283543777165
1,0,0,0,1,1,1,1,1,0,0,0,0,0,322,0,5,72,22,0.71394950406122
1,0,0,1,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1,0,10,0,0,315,0,0,0,0,33,0.43229002079062
1,0,0,1,0,0,0,0,1,0,0,0,0,133,0,0,0,0,7,0.198515243345873
1,0,0,1,0,0,0,0,1,0,24,0,0,213,0,0,0,0,74,0.798541014682235
1,0,0,1,0,0,0,1,0,0,0,0,0,127,0,0,0,37,0,0.533916898872507
1,0,0,1,0,0,0,1,0,0,0,0,0,135,0,0,0,84,0,0.665780833962499
1,0,0,1,0,0,0,1,0,0,0,0,0,140,0,0,0,61,0,0.613786276815919
1,0,0,1,0,0,0,1,1,0,0,0,0,195,0,0,0,31,1,0.426322188146732
1,0,0,1,0,0,0,1,1,0,0,0,0,150,0,0,0,24,29,0.753993343020128
1,0,0,1,0,0,0,1,1,0,1,0,0,198,0,0,0,27,0,0.393701072459742
1,0,0,1,0,0,1,0,0,0,0,0,0,286,0,0,17,0,0,0.216114704045892
1,0,0,1,0,0,1,0,0,0,0,0,0,254,0,0,11,0,0,0.172711894576825
1,0,0,1,0,0,1,0,0,0,0,0,0,206,0,0,37,0,0,0.426615132482565
1,0,0,1,0,0,1,0,1,0,0,0,0,159,0,0,28,0,8,0.576112241787536
1,0,0,1,0,0,1,0,1,0,0,0,0,219,0,0,17,0,11,0.42943617598202
1,0,0,1,0,0,1,0,1,0,0,0,0,273,0,0,5,0,1,0.113530815342281
1,0,0,1,0,0,1,1,0,0,0,0,0,257,0,0,0,12,0,0.182326868019953
1,0,0,1,0,0,1,1,0,0,0,0,0,129,0,0,26,13,0,0.689614861556746
1,0,0,1,0,0,1,1,0,0,0,0,0,175,0,0,43,7,0,0.619698084627419
1,0,0,1,0,0,1,1,1,0,0,0,0,212,0,0,5,39,0,0.51969938201201
1,0,0,1,0,0,1,1,1,0,0,0,0,225,0,0,15,16,0,0.452971338743765
1,0,0,1,0,0,1,1,1,0,0,0,0,161,0,0,0,3,0,0.0913180154552785
1,0,0,1,0,1,0,0,0,0,3,0,0,171,0,54,0,0,0,0.613883157277116
1,0,0,1,0,1,0,0,0,0,1,0,0,195,0,20,0,0,0,0.337548966059117
1,0,0,1,0,1,0,0,0,0,0,0,0,212,0,1,0,0,0,0.0298541834067648
1,0,0,1,0,1,0,0,1,0,2,0,0,157,0,0,0,0,37,0.53923277877827
1,0,0,1,0,1,0,0,1,0,0,0,0,253,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,0,0,0,0,232,0,0,0,0,5,0.10227845426275
1,0,0,1,0,1,0,1,0,0,0,0,0,238,0,0,0,100,0,0.60731382763503
1,0,0,1,0,1,0,1,0,0,0,0,0,169,0,0,0,25,0,0.384225280487532
1,0,0,1,0,1,0,1,0,0,0,0,0,205,0,0,0,11,0,0.201232603405666
1,0,0,1,0,1,0,1,1,0,0,0,0,249,0,0,0,28,19,0.544778920172776
