"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome","diversity.desirability"
1,1,0,1,0,1,21,0.001500667,0.02784904,0,0.01817285,0,0.06198821,1.02716779721123
1,1,0,1,0,1,21,1.0792e-05,0.03509579,0,0.01839204,0,0.1101899,0.842832373709225
1,1,0,1,0,1,23,0.001847768,0.002072772,0,0.001156135,0,0.01877499,0.745558798348352
1,1,0,1,0,1,23,0.001450291,0.005579246,0,0.003676676,0,0.0352385,0.770684495013442
1,1,0,1,0,1,25,0.00101305,0.02249653,0,0.07207317,0,0.09963805,0.987457213039757
1,1,0,1,0,1,25,0.0009781754,0.002935628,0,0.02686135,0,0.03945398,0.883775065582343
1,1,0,0,1,1,15,0.008450486,0.0259273,0,0,0.02258006,0.0128558,1.30011711385378
1,1,0,0,1,1,15,0.006999785,0.02421924,0,0,0.02102184,0.01953589,1.30742000043167
1,1,0,0,1,1,17,0.002173129,0.001752498,0,0,0.009238703,0.05293971,0.66138310075783
1,1,0,0,1,1,17,0.0027122,0.01682269,0,0,0.01132679,0.002379593,1.10475643661594
1,1,0,0,1,1,19,0.001823527,0.006105867,0,0,0.006526341,0.001910474,1.2296926994423
1,1,0,0,1,1,19,0.0008105745,0.01412804,0,0,0.01120339,0.003820684,1.08259498627065
1,1,0,0,1,1,21,0.001283566,0.007128259,0,0,0.001572889,0.02982307,0.762751038275341
1,1,0,0,1,1,21,0.0007735189,0.007498656,0,0,0.0007815935,0.01905607,0.814509110511429
1,1,0,0,1,1,23,0.0004590801,0.003573434,0,0,0.009419914,0.03514353,0.788386039060266
1,1,0,0,1,1,23,0.001610292,0.01379406,0,0,0.00786087,0.09880572,0.651243675532594
1,1,0,0,1,1,25,0.0008330797,0.006445911,0,0,0.008803363,0.05191888,0.747955754691186
1,1,0,0,1,1,25,0.0002904508,0.006964967,0,0,0.02153308,0.04769925,0.890689986356205
1,0,1,0,0,0,15,0.02063733,0,0.009068805,0,0,0,0.615275091437678
1,0,1,0,0,0,15,0.02499541,0,0.01605714,0,0,0,0.669253627889401
1,0,1,0,0,0,17,0.008365317,0,0.01675252,0,0,0,0.63631265779363
1,0,1,0,0,0,17,0.00650685,0,0.02028045,0,0,0,0.554408825183698
1,0,1,0,0,0,19,0.009155098,0,0.01475012,0,0,0,0.665501711071502
1,0,1,0,0,0,19,0.03543529,0,0.01872529,0,0,0,0.644767346805194
1,0,1,0,0,0,21,0.01828338,0,0.01582288,0,0,0,0.690542671440112
1,0,1,0,0,0,21,0.01466594,0,0.01979118,0,0,0,0.682043851128763
1,0,1,0,0,0,23,0.013473,0,0.0151519,0,0,0,0.691426180143912
1,0,1,0,0,0,23,0.005490948,0,0.006970299,0,0,0,0.686083774681895
1,0,1,0,0,0,25,0.00874291,0,0.02311185,0,0,0,0.587646173752932
1,0,1,0,0,0,25,0.007714451,0,0.02019402,0,0,0,0.589539979790475
1,0,1,1,1,0,15,0.001258594,0,0.0003896812,0.01416884,0.09310914,0,0.471118115978635
1,0,1,1,1,0,15,0.00145295,0,0.0004018964,0.01963995,0.09766116,0,0.533136540212608
1,0,1,1,1,0,17,0.00230868,0,0.0003689638,0.003300273,0.06201997,0,0.373930560342758
1,0,1,1,1,0,17,0.003345779,0,0.0008858874,0.0178894,0.06532654,0,0.713867241515533
1,0,1,1,1,0,19,0.001147633,0,0.0009376124,0.0002489615,0.004960067,0,0.932206353210071
1,0,1,1,1,0,19,0.001176814,0,1.978933e-05,0.006858069,0.03272424,0,0.582416596129246
1,0,1,1,1,0,21,0.008662336,0,0.003523481,0.005974621,0.01155299,0,1.30201263434515
1,0,1,1,1,0,21,0.0003458898,0,8.266596e-05,0.002741932,0.0009212327,0,0.89162476646445
1,0,1,1,1,0,23,0.0005747342,0,0.0002181218,0.0001722306,0.006940446,0,0.487303120101908
1,0,1,1,1,0,23,0.0001097812,0,0.0003380885,0.000740059,0.009237823,0,0.454097851811128
1,0,1,1,1,0,25,0,0,0.0002365516,0.001201492,0.01085311,0,0.413205300622659
1,0,1,1,1,0,25,0.0001697498,0,0.00111944,0.001432069,0.04044076,0,0.290521516054388
1,0,1,1,1,1,15,0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476,1.31260131172841
1,0,1,1,1,1,15,0.003647391,0,0.001196948,0.00722425,0.08692114,0.030988,0.914963756052017
1,0,1,1,1,1,17,0.005995904,0,0.003512065,0.01255877,0.06166619,0.006062622,1.02267064140067
1,0,1,1,1,1,17,0.0003885288,0,0.000353607,0.01181417,0.04267814,0.03837516,1.02872247333332
1,0,1,1,1,1,19,0.00509687,0,0.003073074,0.01461576,0.06741794,0.05666329,1.15204142197667
1,0,1,1,1,1,19,0.0009561233,0,0.0003719168,0.006439332,0.04633706,0.08032011,0.871873401986145
1,0,1,1,1,1,21,0.001376573,0,0.0003731772,0.02659914,0.02594018,0.05892613,1.09023666257941
1,0,1,1,1,1,21,0.0003970192,0,0.0003314403,0.008517594,0.03851551,0.01384121,0.963293892754645
1,0,1,1,1,1,23,0.0005064498,0,0.0002270431,0.01586053,0.01556514,0.05808582,0.936439719613824
1,0,1,1,1,1,23,0.001305824,0,1.028574e-05,0.004675375,0.02515268,0.0156956,1.0319299065389
1,0,1,1,1,1,25,0.005704371,0,0.0007076363,0.03341551,0.05747437,0.009011822,1.09578600002742
1,0,1,1,1,1,25,0.005207087,0,0.006875664,0.05460668,0.02259756,0.03060802,1.32144367195561
1,0,1,1,0,1,15,0.006657352,0,0.005014425,0.01748623,0,0.05463636,0.975575927784111
1,0,1,1,0,1,15,0.02131113,0,0.01029981,0.04010561,0,0.01467273,1.25618136461892
1,0,1,1,0,1,17,0.002456628,0,0.006269281,0.06757645,0,0.01600597,0.811305507072195
1,0,1,1,0,1,17,0.01558452,0,0.01078887,0.08724062,0,0.03011658,1.0657810508433
1,0,1,1,0,1,19,7.369755e-05,0,1.52445e-05,0.01313617,0,0.02059196,0.686209332251479
1,0,1,1,0,1,19,0.002366742,0,0.001698637,0.02795298,0,0.1129912,0.631007171899126
1,0,1,1,0,1,21,0.0003414215,0,0.0008989244,0.03845834,0,0.02649382,0.767529504261666
1,0,1,1,0,1,21,0.000458041,0,0.0004151633,0.02061745,0,0.08625785,0.539145600244934
1,0,1,1,0,1,23,0.00227312,0,0.0004702998,0.01604371,0,0.01368078,0.960010451666056
1,0,1,1,0,1,23,0.002884615,0,0.000546091,0.03127031,0,0.09178748,0.687914453876599
1,0,1,1,0,1,25,0.0009821163,0,0.0002768875,0.03588232,0,0.01764473,0.740884786461899
1,0,1,1,0,1,25,0.0002933794,0,0.0006439492,0.03185944,0,0.009829824,0.653514952448018
1,0,1,0,1,1,15,0.003820792,0,0.002340762,0,0.02804238,0.05476927,0.893475401159768
1,0,1,0,1,1,15,0.009632798,0,0.003125783,0,0.01645185,0.004957667,1.20773148316951
1,0,1,0,1,1,17,0.001095014,0,0.001613639,0,0.01912784,0.0008909053,0.606009957774117
1,0,1,0,1,1,17,0.02999302,0,0.00119373,0,0.002772829,0.01474951,0.91437632747878
1,0,1,0,1,1,19,0.0008895562,0,0.000860064,0,0.003385837,0.02576456,0.5956559482949
1,0,1,0,1,1,19,0.0001973765,0,0.0002445346,0,0.002297807,0.05278779,0.223836905621643
1,0,1,0,1,1,21,0.0005520864,0,0.0005489841,0,0.001406727,0.05675083,0.217144634642241
1,0,1,0,1,1,21,0.000789612,0,0.001871666,0,0.004930197,0.003889847,1.20949741725289
1,0,1,0,1,1,23,0.001459609,0,0.0002152037,0,0.02743934,0.01503527,0.801097998534613
1,0,1,0,1,1,23,0.001957187,0,0.0004153297,0,0.005041243,0.03958282,0.558227633516313
1,0,1,0,1,1,25,0.0005485294,0,0.001377544,0,0.003613033,0.05070488,0.40581968915431
1,0,1,0,1,1,25,5.748316e-06,0,0.0006931725,0,0.01397426,0.02393033,0.737759211402582
1,0,0,1,0,0,15,0.009329395,0,0,0.2141763,0,0,0.173438823218864
1,0,0,1,0,0,15,0.003706154,0,0,0.21692,0,0,0.085302466793401
1,0,0,1,0,0,17,0.0034172,0,0,0.164773,0,0,0.0992721067339341
1,0,0,1,0,0,17,0.003935869,0,0,0.08003649,0,0,0.18919695144878
1,0,0,1,0,0,19,0.001756052,0,0,0.4808666,0,0,0.024066700101711
1,0,0,1,0,0,19,0.004087677,0,0,0.341825,0,0,0.0641936464853452
1,0,0,1,0,0,21,0.001194052,0,0,0.1326292,0,0,0.0509899450798994
1,0,0,1,0,0,21,0.0001494463,0,0,0.06282404,0,0,0.0167126258623584
1,0,0,1,0,0,23,0.0002000959,0,0,0.1273276,0,0,0.0116995488762232
1,0,0,1,0,0,23,0.0004364208,0,0,0.1628981,0,0,0.0184995069411091
1,0,0,1,0,0,25,0.003985965,0,0,0.2999821,0,0,0.0698608222086309
1,0,0,1,0,0,25,0.003098939,0,0,0.1386964,0,0,0.105173250352753
1,0,0,1,1,0,15,7.426012e-05,0,0,0.003035978,0.1050336,0,0.133648800868398
1,0,0,1,1,0,15,0,0,0,0.002742318,0.1615332,0,0.0848750865844932
1,0,0,1,1,0,17,0.0004693459,0,0,0.0007912471,0.06815182,0,0.102782198236474
1,0,0,1,1,0,17,0.0008294221,0,0,0.01636846,0.01019381,0,0.781431199125063
1,0,0,1,1,0,19,0,0,0,0,0.02434404,0,0
1,0,0,1,1,0,19,1.321303e-05,0,0,0.001160323,0.02272269,0,0.198915948261998
1,0,0,1,1,0,21,0.0004693649,0,0,0.003363956,0.009801771,0,0.698540162884936
1,0,0,1,1,0,21,0.001115861,0,0,0.002495731,0.02081504,0,0.510384006000337
1,0,0,1,1,0,23,0.001226482,0,0,0.004308281,0.009960107,0,0.840720288938673
1,0,0,1,1,0,23,0.001161287,0,0,0.0002320523,0.04216923,0,0.155979967435376
1,0,0,1,1,0,25,0.01092997,0,0,0.002814354,0.009901858,0,0.974542503901429
1,0,0,1,1,0,25,0,0,0,0.000491094,0.01005973,0,0.18821540047142
1,0,0,1,1,1,15,0.003475799,0,0,0.02545773,0.1080999,0.01776709,0.881315579335252
1,0,0,1,1,1,15,0,0,0,0.01534109,0.1073328,0.04756386,0.863962755354567
1,0,0,1,1,1,17,0.001242631,0,0,0.009725446,0.0677958,0.01953339,0.861447601113455
1,0,0,1,1,1,17,0.0007693068,0,0,0.01576706,0.100543,0.03902395,0.887664339141772
1,0,0,1,1,1,19,0.0001760816,0,0,0.01802269,0.06822418,0.04298194,0.987112927178575
1,0,0,1,1,1,19,0,0,0,0.001400847,0.02440434,0,0.210945280936507
1,0,0,1,1,1,21,0,0,0,0.004260023,0.0323396,0.03464605,0.877542840511548
1,0,0,1,1,1,21,0.0003134447,0,0,0.01207738,0.03978697,0.01246748,0.955392869676122
1,0,0,1,1,1,23,0,0,0,0.003696841,0.009214549,0.002328204,0.934832248219976
1,0,0,1,1,1,23,0.002716304,0,0,0.0282987,0.02854765,0.04503421,1.16573080271987
1,0,0,1,1,1,25,0.001084852,0,0,0.01122246,0.01760465,0.02646769,1.11576359956125
1,0,0,1,1,1,25,0.0002027439,0,0,0.01848667,0.02093337,0.008794039,1.06290328092802
1,0,0,0,1,0,15,0.0001520262,0,0,0,0.040841,0,0.0244590495044092
1,0,0,0,1,0,15,0.001079685,0,0,0,0.03745368,0,0.12778881610891
1,0,0,0,1,0,17,0.0001687164,0,0,0,0.03315391,0,0.0318127716954773
1,0,0,0,1,0,17,0.0004600887,0,0,0,0.0475603,0,0.05406770452668
1,0,0,0,1,0,19,8.467864e-05,0,0,0,0.03460423,0,0.0171220039902427
1,0,0,0,1,0,19,1.929833e-05,0,0,0,0.01887364,0,0.00805522669411972
1,0,0,0,1,0,21,0.0002576882,0,0,0,0.02855066,0,0.0510949980006409
1,0,0,0,1,0,21,2.517174e-05,0,0,0,0.01739509,0,0.0108935418889744
1,0,0,0,1,0,23,0.0009367771,0,0,0,0.0172471,0,0.202957690027413
1,0,0,0,1,0,23,0.0001081357,0,0,0,0.0123445,0,0.0498616824814023
1,0,0,0,1,0,25,5.25267e-05,0,0,0,0.005422944,0,0.0541232713167172
1,0,0,0,1,0,25,3.133195e-05,0,0,0,0.009903801,0,0.0213111669988667
1,0,1,0,1,0,15,0.0134983,0,0.002173808,0,0.02091239,0,0.855322371954916
1,0,1,0,1,0,15,0.01157812,0,0.001559516,0,0.0317072,0,0.71151450468143
1,0,1,0,1,0,17,0.02427275,0,0.004527881,0,0.00384187,0,0.746129865914264
1,0,1,0,1,0,17,0.001331923,0,0.002488878,0,0.01559689,0,0.623116478112495
1,0,1,0,1,0,19,0.001311459,0,0.007718287,0,0.006686831,0,0.920058387062061
1,0,1,0,1,0,19,0.004671649,0,0.002711482,0,0.0201144,0,0.758296644823195
1,0,1,0,1,0,21,0.0004399661,0,0.001456284,0,0.004605674,0,0.761602643546379
1,0,1,0,1,0,21,0.0003287738,0,0.001040256,0,0.01535807,0,0.32836996547243
1,0,1,0,1,0,23,0.0004610945,0,0.0003534724,0,0.01463081,0,0.242595070966087
1,0,1,0,1,0,23,0.002425877,0,0.002257152,0,0.03872804,0,0.416756412006131
1,0,1,0,1,0,25,0.0001207885,0,0.0002545823,0,0.007395059,0,0.223848774737697
1,0,1,0,1,0,25,0.000425303,0,7.062621e-05,0,0,0,0.40931769995013
1,0,0,0,0,1,15,0.0001845524,0,0,0,0,0.01774988,0.0573317170141452
1,0,0,0,0,1,15,0.0001833496,0,0,0,0,0.02102659,0.0496756573495994
1,0,0,0,0,1,17,0.000263375,0,0,0,0,0.01093097,0.11146691670333
1,0,0,0,0,1,17,5.811711e-05,0,0,0,0,0.001820403,0.137986781916491
1,0,0,0,0,1,19,0.0004067481,0,0,0,0,0.01801862,0.106010008573935
1,0,0,0,0,1,19,7.041128e-05,0,0,0,0,0.1093409,0.00537245221787969
1,0,0,0,0,1,21,0.001041209,0,0,0,0,0.05021637,0.0992558098481143
1,0,0,0,0,1,21,0.0005206305,0,0,0,0,0.125511,0.0267982202772481
1,0,0,0,0,1,23,0.0008294614,0,0,0,0,0.02022826,0.166000325393292
1,0,0,0,0,1,23,0.003006485,0,0,0,0,0.06633654,0.178468997046632
1,0,0,0,0,1,25,1.520639e-05,0,0,0,0,0.06614887,0.00215534592674722
1,0,0,0,0,1,25,0.0001105756,0,0,0,0,0.01443219,0.0446730045064693
